epoch,step,test_loss,test_mae,train_loss,train_mae_epoch,train_mae_step,valid_loss,valid_mae
9,339,,,,,31.223140716552734,,
9,344,,,,,29.66636085510254,,
9,349,,,,,33.829769134521484,,
9,354,,,,,35.47003936767578,,
9,359,,,,,32.88265609741211,,
9,359,,,,,,1123517824.0,33518.79296875
9,359,,,1733.3343505859375,30.516267776489258,,,
10,364,,,,,25.56783676147461,,
10,369,,,,,35.71110534667969,,
10,374,,,,,29.093955993652344,,
10,379,,,,,38.70237731933594,,
10,384,,,,,36.14312744140625,,
10,389,,,,,33.45026779174805,,
10,394,,,,,31.20846939086914,,
10,395,,,,,,928343040.0,30468.666015625
10,395,,,1805.0491943359375,31.0627498626709,,,
11,399,,,,,26.319929122924805,,
11,404,,,,,26.42546844482422,,
11,409,,,,,31.61802101135254,,
11,414,,,,,29.802001953125,,
11,419,,,,,32.20706558227539,,
11,424,,,,,27.903104782104492,,
11,429,,,,,26.205078125,,
11,431,,,,,,659084864.0,25672.548828125
11,431,,,1739.658935546875,30.08051109313965,,,
12,434,,,,,28.970781326293945,,
12,439,,,,,34.30467987060547,,
12,444,,,,,28.805389404296875,,
12,449,,,,,27.390380859375,,
12,454,,,,,25.144306182861328,,
12,459,,,,,32.2744026184082,,
12,464,,,,,31.60833740234375,,
12,467,,,,,,817424384.0,28590.498046875
12,467,,,1756.4508056640625,30.07278823852539,,,
13,469,,,,,26.793575286865234,,
13,474,,,,,35.51787567138672,,
13,479,,,,,33.40568161010742,,
13,484,,,,,27.113740921020508,,
13,489,,,,,24.707977294921875,,
13,494,,,,,24.922958374023438,,
13,499,,,,,33.58121109008789,,
13,503,,,,,,646624000.0,25428.6953125
13,503,,,1810.27978515625,30.839624404907227,,,
14,504,,,,,31.919052124023438,,
14,509,,,,,29.250457763671875,,
14,514,,,,,26.998878479003906,,
14,519,,,,,27.174171447753906,,
14,524,,,,,26.472692489624023,,
14,529,,,,,30.083276748657227,,
14,534,,,,,30.07236671447754,,
14,539,,,,,29.106220245361328,,
14,539,,,,,,581357120.0,24111.29296875
14,539,,,1756.31689453125,29.899961471557617,,,
15,544,,,,,32.727779388427734,,
15,549,,,,,29.24139404296875,,
15,554,,,,,28.663318634033203,,
15,559,,,,,34.43292236328125,,
15,564,,,,,28.647432327270508,,
15,569,,,,,29.163677215576172,,
15,574,,,,,30.479732513427734,,
15,575,,,,,,685740864.0,26186.591796875
15,575,,,1830.1993408203125,31.2430477142334,,,
16,579,,,,,33.67472457885742,,
16,584,,,,,36.02530288696289,,
16,589,,,,,30.929046630859375,,
16,594,,,,,30.745908737182617,,
16,599,,,,,33.56614303588867,,
16,604,,,,,30.03462791442871,,
16,609,,,,,34.10248565673828,,
16,611,,,,,,454907040.0,21328.439453125
16,611,,,1765.326171875,30.572839736938477,,,
17,614,,,,,30.1900634765625,,
17,619,,,,,29.3951358795166,,
17,624,,,,,31.91180992126465,,
17,629,,,,,25.24126434326172,,
17,634,,,,,35.3801383972168,,
17,639,,,,,27.681583404541016,,
17,644,,,,,25.228893280029297,,
17,647,,,,,,575674240.0,23993.12890625
17,647,,,1804.1292724609375,30.773733139038086,,,
18,649,,,,,26.78143882751465,,
18,654,,,,,29.81026840209961,,
18,659,,,,,25.37571144104004,,
18,664,,,,,28.038679122924805,,
18,669,,,,,30.43988037109375,,
18,674,,,,,29.96493911743164,,
18,679,,,,,28.272808074951172,,
18,683,,,,,,822535360.0,28679.779296875
18,683,,,1801.5814208984375,30.46552085876465,,,
19,684,,,,,33.51997375488281,,
19,689,,,,,23.064191818237305,,
19,694,,,,,29.938522338867188,,
19,699,,,,,31.64725112915039,,
19,704,,,,,27.81852912902832,,
19,709,,,,,28.797208786010742,,
19,714,,,,,31.07405662536621,,
19,719,,,,,29.67092514038086,,
19,719,,,,,,234686512.0,15319.3505859375
19,719,,,1714.7525634765625,30.074892044067383,,,
20,724,,,,,25.433448791503906,,
20,729,,,,,22.721782684326172,,
20,734,,,,,27.862194061279297,,
20,739,,,,,27.766592025756836,,
20,744,,,,,33.94681930541992,,
20,749,,,,,28.22167205810547,,
20,754,,,,,31.471012115478516,,
20,755,,,,,,786078336.0,28036.94921875
20,755,,,1755.300048828125,30.369325637817383,,,
21,759,,,,,30.620006561279297,,
21,764,,,,,29.150638580322266,,
21,769,,,,,31.770849227905273,,
21,774,,,,,34.065731048583984,,
21,779,,,,,30.187349319458008,,
21,784,,,,,29.18153953552246,,
21,789,,,,,34.02006149291992,,
21,791,,,,,,400931168.0,20023.046875
21,791,,,1817.3663330078125,30.825284957885742,,,
22,794,,,,,31.36602020263672,,
22,799,,,,,26.8033447265625,,
22,804,,,,,34.86349105834961,,
22,809,,,,,34.837318420410156,,
22,814,,,,,27.313037872314453,,
22,819,,,,,30.2872314453125,,
22,824,,,,,28.221445083618164,,
22,827,,,,,,214919632.0,14660.0400390625
22,827,,,1735.262939453125,29.965105056762695,,,
23,829,,,,,27.05152702331543,,
23,834,,,,,33.572959899902344,,
23,839,,,,,32.91702651977539,,
23,844,,,,,24.066814422607422,,
23,849,,,,,30.98270034790039,,
23,854,,,,,24.539085388183594,,
23,859,,,,,30.442419052124023,,
23,863,,,,,,362094880.0,19028.705078125
23,863,,,1669.62744140625,29.4554443359375,,,
24,864,,,,,27.387107849121094,,
24,869,,,,,38.266815185546875,,
24,874,,,,,31.186138153076172,,
24,879,,,,,30.32573890686035,,
24,884,,,,,22.53474998474121,,
24,889,,,,,28.800052642822266,,
24,894,,,,,25.608240127563477,,
24,899,,,,,30.354427337646484,,
24,899,,,,,,534711712.0,23123.6953125
24,899,,,1742.99560546875,30.05465316772461,,,
25,904,,,,,25.981658935546875,,
25,909,,,,,25.247814178466797,,
25,914,,,,,26.135692596435547,,
25,919,,,,,27.894935607910156,,
25,924,,,,,24.10342025756836,,
25,929,,,,,26.16204833984375,,
25,934,,,,,28.71272850036621,,
25,935,,,,,,509466368.0,22571.2109375
25,935,,,1731.7637939453125,30.024368286132812,,,
26,939,,,,,26.68781280517578,,
26,944,,,,,31.530406951904297,,
26,949,,,,,32.40199661254883,,
26,954,,,,,27.351110458374023,,
26,959,,,,,24.94186782836914,,
26,964,,,,,33.58148956298828,,
26,969,,,,,30.157859802246094,,
26,971,,,,,,213314704.0,14605.23046875
26,971,,,1758.60400390625,30.172069549560547,,,
27,974,,,,,28.86107635498047,,
27,979,,,,,29.086854934692383,,
27,984,,,,,31.28725814819336,,
27,989,,,,,29.55054473876953,,
27,994,,,,,28.7503604888916,,
27,999,,,,,31.237916946411133,,
27,1004,,,,,28.526071548461914,,
27,1007,,,,,,287964576.0,16969.4296875
27,1007,,,1672.7117919921875,29.5931396484375,,,
28,1009,,,,,25.40230941772461,,
28,1014,,,,,36.55058670043945,,
28,1019,,,,,24.46940040588379,,
28,1024,,,,,35.14169692993164,,
28,1029,,,,,31.681570053100586,,
28,1034,,,,,25.404125213623047,,
28,1039,,,,,31.00448989868164,,
28,1043,,,,,,400077696.0,20001.783203125
28,1043,,,1733.5506591796875,29.839141845703125,,,
29,1044,,,,,31.983678817749023,,
29,1049,,,,,28.965381622314453,,
29,1054,,,,,26.86171531677246,,
29,1059,,,,,40.279666900634766,,
29,1064,,,,,25.937541961669922,,
29,1069,,,,,26.554460525512695,,
29,1074,,,,,28.980276107788086,,
29,1079,,,,,25.102245330810547,,
29,1079,,,,,,284407328.0,16864.296875
29,1079,,,1742.0296630859375,29.762535095214844,,,
30,1084,,,,,29.485179901123047,,
30,1089,,,,,27.072467803955078,,
30,1094,,,,,28.853803634643555,,
30,1099,,,,,29.621097564697266,,
30,1104,,,,,31.781204223632812,,
30,1109,,,,,30.16153335571289,,
30,1114,,,,,31.6038818359375,,
30,1115,,,,,,415295424.0,20378.646484375
30,1115,,,1747.65087890625,30.218732833862305,,,
31,1119,,,,,27.2871150970459,,
31,1124,,,,,28.650136947631836,,
31,1129,,,,,36.714813232421875,,
31,1134,,,,,27.208354949951172,,
31,1139,,,,,27.717647552490234,,
31,1144,,,,,35.79143524169922,,
31,1149,,,,,19.70454216003418,,
31,1151,,,,,,364814304.0,19100.0546875
31,1151,,,1779.81103515625,29.849451065063477,,,
32,1154,,,,,27.874675750732422,,
32,1159,,,,,28.18368148803711,,
32,1164,,,,,28.662601470947266,,
32,1169,,,,,29.769100189208984,,
32,1174,,,,,32.56911087036133,,
32,1179,,,,,34.190391540527344,,
32,1184,,,,,30.78800392150879,,
32,1187,,,,,,285241056.0,16888.998046875
32,1187,,,1723.213134765625,29.926856994628906,,,
33,1189,,,,,30.573284149169922,,
33,1194,,,,,34.757938385009766,,
33,1199,,,,,31.340648651123047,,
33,1204,,,,,32.81827163696289,,
33,1209,,,,,26.90003204345703,,
33,1214,,,,,29.249439239501953,,
33,1219,,,,,32.43712615966797,,
33,1223,,,,,,535117728.0,23132.51171875
33,1223,,,1723.9898681640625,30.2099552154541,,,
34,1224,,,,,32.37356948852539,,
34,1229,,,,,27.329837799072266,,
34,1234,,,,,24.737079620361328,,
34,1239,,,,,25.713695526123047,,
34,1244,,,,,29.691978454589844,,
34,1249,,,,,24.61273956298828,,
34,1254,,,,,29.610721588134766,,
34,1259,,,,,19.806232452392578,,
34,1259,,,,,,328900256.0,18135.458984375
34,1259,,,1747.470947265625,29.999805450439453,,,
35,1264,,,,,29.220571517944336,,
35,1269,,,,,31.77069091796875,,
35,1274,,,,,31.285573959350586,,
35,1279,,,,,29.676895141601562,,
35,1284,,,,,35.50983428955078,,
35,1289,,,,,31.771188735961914,,
35,1294,,,,,25.33720588684082,,
35,1295,,,,,,198535040.0,14090.1962890625
35,1295,,,1736.3115234375,29.97348976135254,,,
36,1299,,,,,27.21082878112793,,
36,1304,,,,,23.25263023376465,,
36,1309,,,,,23.742271423339844,,
36,1314,,,,,25.82124137878418,,
36,1319,,,,,25.14653778076172,,
36,1324,,,,,29.415679931640625,,
36,1329,,,,,32.276771545410156,,
36,1331,,,,,,403030272.0,20075.455078125
36,1331,,,1714.3856201171875,29.848079681396484,,,
37,1334,,,,,23.97040367126465,,
37,1339,,,,,30.15652847290039,,
37,1344,,,,,21.83439826965332,,
37,1349,,,,,31.970829010009766,,
37,1354,,,,,25.851444244384766,,
37,1359,,,,,26.135847091674805,,
37,1364,,,,,31.47939682006836,,
37,1367,,,,,,441469472.0,21011.00390625
37,1367,,,1698.9244384765625,29.833219528198242,,,
38,1369,,,,,33.586387634277344,,
38,1374,,,,,30.074588775634766,,
38,1379,,,,,29.842819213867188,,
38,1384,,,,,31.67538833618164,,
38,1389,,,,,31.677154541015625,,
38,1394,,,,,29.128427505493164,,
38,1399,,,,,29.16663932800293,,
38,1403,,,,,,227636944.0,15087.48046875
38,1403,,,1737.1458740234375,30.088947296142578,,,
39,1404,,,,,31.782360076904297,,
39,1409,,,,,32.72108459472656,,
39,1414,,,,,27.305877685546875,,
39,1419,,,,,27.10556411743164,,
39,1424,,,,,24.462121963500977,,
39,1429,,,,,33.739715576171875,,
39,1434,,,,,29.378459930419922,,
39,1439,,,,,45.84103012084961,,
39,1439,,,,,,147430288.0,12142.029296875
39,1439,,,1701.5533447265625,29.721830368041992,,,
40,1444,,,,,29.471710205078125,,
40,1449,,,,,28.59054183959961,,
40,1454,,,,,29.410381317138672,,
40,1459,,,,,23.54375457763672,,
40,1464,,,,,32.36824417114258,,
40,1469,,,,,23.56000518798828,,
40,1474,,,,,25.956127166748047,,
40,1475,,,,,,287853856.0,16966.14453125
40,1475,,,1769.075439453125,30.045089721679688,,,
41,1479,,,,,43.963958740234375,,
41,1484,,,,,27.796918869018555,,
41,1489,,,,,27.58926773071289,,
41,1494,,,,,26.10939598083496,,
41,1499,,,,,25.83637237548828,,
41,1504,,,,,25.57876968383789,,
41,1509,,,,,33.746238708496094,,
41,1511,,,,,,318158912.0,17836.869140625
41,1511,,,1667.762451171875,29.19710350036621,,,
42,1514,,,,,32.3401985168457,,
42,1519,,,,,32.170047760009766,,
42,1524,,,,,25.962106704711914,,
42,1529,,,,,29.849523544311523,,
42,1534,,,,,25.309011459350586,,
42,1539,,,,,29.54151725769043,,
42,1544,,,,,24.56155014038086,,
42,1547,,,,,,364866528.0,19101.421875
42,1547,,,1695.509521484375,29.184843063354492,,,
43,1549,,,,,29.411561965942383,,
43,1554,,,,,28.745906829833984,,
43,1559,,,,,29.932754516601562,,
43,1564,,,,,33.32679748535156,,
43,1569,,,,,34.53480529785156,,
43,1574,,,,,25.726383209228516,,
43,1579,,,,,24.604970932006836,,
43,1583,,,,,,322949440.0,17970.63671875
43,1583,,,1677.118896484375,29.101774215698242,,,
44,1584,,,,,29.901660919189453,,
44,1589,,,,,30.580381393432617,,
44,1594,,,,,30.709049224853516,,
44,1599,,,,,31.80877113342285,,
44,1604,,,,,30.711713790893555,,
44,1609,,,,,29.471786499023438,,
44,1614,,,,,21.87433624267578,,
44,1619,,,,,21.118526458740234,,
44,1619,,,,,,286551680.0,16927.71484375
44,1619,,,1712.4979248046875,29.79744529724121,,,
45,1624,,,,,33.03783416748047,,
45,1629,,,,,29.41275978088379,,
45,1634,,,,,27.089387893676758,,
45,1639,,,,,31.20978355407715,,
45,1644,,,,,29.14558982849121,,
45,1649,,,,,30.96216583251953,,
45,1654,,,,,30.40264892578125,,
45,1655,,,,,,351590944.0,18750.568359375
45,1655,,,1742.4967041015625,29.55097198486328,,,
46,1659,,,,,27.85212516784668,,
46,1664,,,,,25.678848266601562,,
46,1669,,,,,23.82264518737793,,
46,1674,,,,,28.801254272460938,,
46,1679,,,,,30.805282592773438,,
46,1684,,,,,30.79311752319336,,
46,1689,,,,,31.91070556640625,,
46,1691,,,,,,265709616.0,16300.5361328125
46,1691,,,1735.74365234375,29.827228546142578,,,
47,1694,,,,,28.39366912841797,,
47,1699,,,,,30.246246337890625,,
47,1704,,,,,35.250492095947266,,
47,1709,,,,,33.189178466796875,,
47,1714,,,,,24.948192596435547,,
47,1719,,,,,30.38256072998047,,
47,1724,,,,,32.41535949707031,,
47,1727,,,,,,269628416.0,16420.14453125
47,1727,,,1718.3895263671875,29.889930725097656,,,
48,1729,,,,,32.277732849121094,,
48,1734,,,,,30.984893798828125,,
48,1739,,,,,32.79595184326172,,
48,1744,,,,,24.692304611206055,,
48,1749,,,,,25.134693145751953,,
48,1754,,,,,28.0777645111084,,
48,1759,,,,,26.435302734375,,
48,1763,,,,,,304668032.0,17454.564453125
48,1763,,,1680.9798583984375,29.378318786621094,,,
49,1764,,,,,24.484086990356445,,
49,1769,,,,,27.166399002075195,,
49,1774,,,,,32.361454010009766,,
49,1779,,,,,32.25693893432617,,
49,1784,,,,,36.294837951660156,,
49,1789,,,,,33.68681335449219,,
49,1794,,,,,29.682945251464844,,
49,1799,,,,,48.24885940551758,,
49,1799,,,,,,575102592.0,23981.013671875
49,1799,,,1646.459716796875,28.938091278076172,,,
50,1804,,,,,30.260961532592773,,
50,1809,,,,,31.091873168945312,,
50,1814,,,,,28.44200897216797,,
50,1819,,,,,27.94911766052246,,
50,1824,,,,,25.175352096557617,,
50,1829,,,,,34.56015396118164,,
50,1834,,,,,31.139816284179688,,
50,1835,,,,,,412817728.0,20317.736328125
50,1835,,,1732.9676513671875,29.731447219848633,,,
51,1839,,,,,32.28739929199219,,
51,1844,,,,,29.385009765625,,
51,1849,,,,,24.695634841918945,,
51,1854,,,,,31.096336364746094,,
51,1859,,,,,28.035966873168945,,
51,1864,,,,,32.675254821777344,,
51,1869,,,,,28.213390350341797,,
51,1871,,,,,,278953440.0,16701.755859375
51,1871,,,1751.8138427734375,29.913232803344727,,,
52,1874,,,,,31.39194679260254,,
52,1879,,,,,37.330570220947266,,
52,1884,,,,,31.50198745727539,,
52,1889,,,,,30.38921546936035,,
52,1894,,,,,32.04703903198242,,
52,1899,,,,,25.186283111572266,,
52,1904,,,,,27.829479217529297,,
52,1907,,,,,,370814848.0,19256.4765625
52,1907,,,1675.1676025390625,29.183677673339844,,,
53,1909,,,,,25.86733627319336,,
53,1914,,,,,34.13055419921875,,
53,1919,,,,,30.40558433532715,,
53,1924,,,,,36.45232009887695,,
53,1929,,,,,24.404293060302734,,
53,1934,,,,,37.932334899902344,,
53,1939,,,,,34.16005325317383,,
53,1943,,,,,,309429408.0,17590.3828125
53,1943,,,1680.5953369140625,29.305204391479492,,,
54,1944,,,,,30.105852127075195,,
54,1949,,,,,26.529447555541992,,
54,1954,,,,,31.87795639038086,,
54,1959,,,,,28.735958099365234,,
54,1964,,,,,34.33472442626953,,
54,1969,,,,,31.838787078857422,,
54,1974,,,,,30.283411026000977,,
54,1979,,,,,16.733823776245117,,
54,1979,,,,,,280872576.0,16759.056640625
54,1979,,,1749.6771240234375,29.925357818603516,,,
55,1984,,,,,32.696372985839844,,
55,1989,,,,,29.72028923034668,,
55,1994,,,,,25.422161102294922,,
55,1999,,,,,22.985260009765625,,
55,2004,,,,,30.05876350402832,,
55,2009,,,,,33.747833251953125,,
55,2014,,,,,29.834564208984375,,
55,2015,,,,,,395110336.0,19877.1875
55,2015,,,1624.310791015625,28.688182830810547,,,
56,2019,,,,,33.044334411621094,,
56,2024,,,,,31.877737045288086,,
56,2029,,,,,28.84935760498047,,
56,2034,,,,,25.854536056518555,,
56,2039,,,,,30.397855758666992,,
56,2044,,,,,29.65659523010254,,
56,2049,,,,,27.262168884277344,,
56,2051,,,,,,244962096.0,15651.1611328125
56,2051,,,1643.584716796875,29.018482208251953,,,
57,2054,,,,,28.486539840698242,,
57,2059,,,,,27.10417938232422,,
57,2064,,,,,25.79909896850586,,
57,2069,,,,,31.159015655517578,,
57,2074,,,,,26.616992950439453,,
57,2079,,,,,31.56020164489746,,
57,2084,,,,,30.663284301757812,,
57,2087,,,,,,178224720.0,13349.9677734375
57,2087,,,1752.77685546875,29.523468017578125,,,
58,2089,,,,,31.480667114257812,,
58,2094,,,,,29.893917083740234,,
58,2099,,,,,35.80152130126953,,
58,2104,,,,,37.62299346923828,,
58,2109,,,,,27.25876235961914,,
58,2114,,,,,21.80059814453125,,
58,2119,,,,,23.28190040588379,,
58,2123,,,,,,437306336.0,20911.76953125
58,2123,,,1725.478515625,29.720848083496094,,,
59,2124,,,,,35.762451171875,,
59,2129,,,,,31.262855529785156,,
59,2134,,,,,24.73703384399414,,
59,2139,,,,,32.2205696105957,,
59,2144,,,,,25.97352409362793,,
59,2149,,,,,34.342193603515625,,
59,2154,,,,,28.037906646728516,,
59,2159,,,,,27.637813568115234,,
59,2159,,,,,,357772448.0,18914.74609375
59,2159,,,1771.1751708984375,29.90077781677246,,,
60,2164,,,,,24.318748474121094,,
60,2169,,,,,32.525856018066406,,
60,2174,,,,,32.76057434082031,,
60,2179,,,,,33.049503326416016,,
60,2184,,,,,32.09894561767578,,
60,2189,,,,,28.137304306030273,,
60,2194,,,,,25.043542861938477,,
60,2195,,,,,,216507920.0,14714.1103515625
60,2195,,,1654.8819580078125,28.873075485229492,,,
61,2199,,,,,28.347314834594727,,
61,2204,,,,,31.878986358642578,,
61,2209,,,,,32.37004470825195,,
61,2214,,,,,26.730703353881836,,
61,2219,,,,,28.647775650024414,,
61,2224,,,,,30.310564041137695,,
61,2229,,,,,31.68110466003418,,
61,2231,,,,,,164636496.0,12830.8310546875
61,2231,,,1704.68798828125,29.777973175048828,,,
62,2234,,,,,22.133014678955078,,
62,2239,,,,,24.935537338256836,,
62,2244,,,,,32.56389236450195,,
62,2249,,,,,28.799388885498047,,
62,2254,,,,,28.965099334716797,,
62,2259,,,,,28.232805252075195,,
62,2264,,,,,29.2851619720459,,
62,2267,,,,,,215675648.0,14685.630859375
62,2267,,,1660.4443359375,28.82118034362793,,,
63,2269,,,,,27.03422737121582,,
63,2274,,,,,27.993486404418945,,
63,2279,,,,,30.265785217285156,,
63,2284,,,,,29.27126121520996,,
63,2289,,,,,24.81470489501953,,
63,2294,,,,,31.227718353271484,,
63,2299,,,,,34.71784973144531,,
63,2303,,,,,,339002560.0,18411.87890625
63,2303,,,1694.19921875,29.247976303100586,,,
64,2304,,,,,28.084203720092773,,
64,2309,,,,,25.936033248901367,,
64,2314,,,,,32.16050338745117,,
64,2319,,,,,25.635005950927734,,
64,2324,,,,,33.810123443603516,,
64,2329,,,,,26.249666213989258,,
64,2334,,,,,24.22576904296875,,
64,2339,,,,,32.46561813354492,,
64,2339,,,,,,186838304.0,13668.796875
64,2339,,,1666.4954833984375,28.90279769897461,,,
65,2344,,,,,26.4766788482666,,
65,2349,,,,,29.49608039855957,,
65,2354,,,,,31.178295135498047,,
65,2359,,,,,29.922863006591797,,
65,2364,,,,,29.322099685668945,,
65,2369,,,,,31.683313369750977,,
65,2374,,,,,28.88507652282715,,
65,2375,,,,,,261890064.0,16182.876953125
65,2375,,,1610.5166015625,29.006933212280273,,,
66,2379,,,,,32.184852600097656,,
66,2384,,,,,25.909503936767578,,
66,2389,,,,,28.0810489654541,,
66,2394,,,,,25.631988525390625,,
66,2399,,,,,31.424823760986328,,
66,2404,,,,,22.374534606933594,,
66,2409,,,,,27.025421142578125,,
66,2411,,,,,,160398304.0,12664.697265625
66,2411,,,1643.1324462890625,28.683109283447266,,,
67,2414,,,,,36.73182678222656,,
67,2419,,,,,26.635398864746094,,
67,2424,,,,,28.891969680786133,,
67,2429,,,,,32.33395004272461,,
67,2434,,,,,30.567928314208984,,
67,2439,,,,,26.88715171813965,,
67,2444,,,,,32.02658462524414,,
67,2447,,,,,,188270080.0,13721.037109375
67,2447,,,1705.3421630859375,29.469423294067383,,,
68,2449,,,,,21.88332748413086,,
68,2454,,,,,22.166873931884766,,
68,2459,,,,,28.014354705810547,,
68,2464,,,,,29.26150894165039,,
68,2469,,,,,29.52782440185547,,
68,2474,,,,,30.040210723876953,,
68,2479,,,,,31.626628875732422,,
68,2483,,,,,,127785984.0,11304.0888671875
68,2483,,,1638.250732421875,28.95936393737793,,,
69,2484,,,,,33.442989349365234,,
69,2489,,,,,25.754419326782227,,
69,2494,,,,,33.15605545043945,,
69,2499,,,,,23.010414123535156,,
69,2504,,,,,23.977916717529297,,
69,2509,,,,,25.273752212524414,,
69,2514,,,,,30.360166549682617,,
69,2519,,,,,24.93062400817871,,
69,2519,,,,,,247419856.0,15729.45703125
69,2519,,,1635.4366455078125,28.595853805541992,,,
70,2524,,,,,27.429773330688477,,
70,2529,,,,,24.003482818603516,,
70,2534,,,,,28.39336585998535,,
70,2539,,,,,33.83396911621094,,
70,2544,,,,,29.657909393310547,,
70,2549,,,,,30.657194137573242,,
70,2554,,,,,30.183792114257812,,
70,2555,,,,,,189868368.0,13779.0810546875
70,2555,,,1595.7923583984375,28.811731338500977,,,
71,2559,,,,,33.337738037109375,,
71,2564,,,,,32.470943450927734,,
71,2569,,,,,26.46323585510254,,
71,2574,,,,,24.77377700805664,,
71,2579,,,,,30.67584228515625,,
71,2584,,,,,31.027305603027344,,
71,2589,,,,,30.615697860717773,,
71,2591,,,,,,306610880.0,17510.14453125
71,2591,,,1684.2042236328125,29.21184730529785,,,
72,2594,,,,,32.820640563964844,,
72,2599,,,,,23.53887367248535,,
72,2604,,,,,30.41289710998535,,
72,2609,,,,,32.14657974243164,,
72,2614,,,,,28.621875762939453,,
72,2619,,,,,26.067533493041992,,
72,2624,,,,,27.793397903442383,,
72,2627,,,,,,112213000.0,10592.9658203125
72,2627,,,1697.272216796875,29.340707778930664,,,
73,2629,,,,,30.398778915405273,,
73,2634,,,,,23.161514282226562,,
73,2639,,,,,24.495498657226562,,
73,2644,,,,,28.823362350463867,,
73,2649,,,,,27.991199493408203,,
73,2654,,,,,27.28780174255371,,
73,2659,,,,,26.90827751159668,,
73,2663,,,,,,227148864.0,15071.3564453125
73,2663,,,1652.9437255859375,28.896841049194336,,,
74,2664,,,,,25.790315628051758,,
74,2669,,,,,26.552536010742188,,
74,2674,,,,,31.80548095703125,,
74,2679,,,,,26.481714248657227,,
74,2684,,,,,33.24970245361328,,
74,2689,,,,,30.493127822875977,,
74,2694,,,,,20.743595123291016,,
74,2699,,,,,29.17351722717285,,
74,2699,,,,,,266216432.0,16316.01953125
74,2699,,,1641.2716064453125,28.869070053100586,,,
75,2704,,,,,32.75067138671875,,
75,2709,,,,,33.26337432861328,,
75,2714,,,,,24.562637329101562,,
75,2719,,,,,37.162803649902344,,
75,2724,,,,,26.050439834594727,,
75,2729,,,,,32.03670120239258,,
75,2734,,,,,29.087228775024414,,
75,2735,,,,,,303309280.0,17415.59375
