epoch,step,test_loss,test_mae,train_loss,train_mae_epoch,train_mae_step,valid_loss,valid_mae
15,575,,,1808.90625,30.44313621520996,,,
16,579,,,,,28.718704223632812,,
16,584,,,,,31.566696166992188,,
16,589,,,,,32.402618408203125,,
16,594,,,,,32.87018585205078,,
16,599,,,,,38.71205520629883,,
16,604,,,,,33.18756866455078,,
16,609,,,,,36.88950729370117,,
16,611,,,,,,1203.346435546875,23.15023422241211
16,611,,,1722.5870361328125,30.051103591918945,,,
17,614,,,,,28.09877586364746,,
17,619,,,,,25.065372467041016,,
17,624,,,,,26.111862182617188,,
17,629,,,,,40.022682189941406,,
17,634,,,,,32.02937316894531,,
17,639,,,,,32.46268844604492,,
17,644,,,,,26.06665802001953,,
17,647,,,,,,1173.5809326171875,23.157827377319336
17,647,,,1720.841796875,29.64790916442871,,,
18,649,,,,,26.271678924560547,,
18,654,,,,,31.64571762084961,,
18,659,,,,,31.574174880981445,,
18,664,,,,,36.13161087036133,,
18,669,,,,,32.77044677734375,,
18,674,,,,,31.559364318847656,,
18,679,,,,,27.47860336303711,,
18,683,,,,,,1225.975830078125,23.882667541503906
18,683,,,1767.0062255859375,30.4833984375,,,
19,684,,,,,28.707809448242188,,
19,689,,,,,29.41941261291504,,
19,694,,,,,28.898103713989258,,
19,699,,,,,26.09994888305664,,
19,704,,,,,29.898048400878906,,
19,709,,,,,28.27134895324707,,
19,714,,,,,28.85851287841797,,
19,719,,,,,27.622161865234375,,
19,719,,,,,,1205.5062255859375,23.465625762939453
19,719,,,1741.5968017578125,30.15631675720215,,,
20,724,,,,,29.177621841430664,,
20,729,,,,,27.16061019897461,,
20,734,,,,,30.73215103149414,,
20,739,,,,,33.38282012939453,,
20,744,,,,,32.21141815185547,,
20,749,,,,,37.57111358642578,,
20,754,,,,,33.80592346191406,,
20,755,,,,,,1428.3223876953125,25.718364715576172
20,755,,,1751.0079345703125,30.190284729003906,,,
21,759,,,,,27.04926109313965,,
21,764,,,,,33.51272964477539,,
21,769,,,,,34.444801330566406,,
21,774,,,,,24.15123748779297,,
21,779,,,,,25.726398468017578,,
21,784,,,,,31.18657684326172,,
21,789,,,,,32.02479553222656,,
21,791,,,,,,1278.6585693359375,25.114063262939453
21,791,,,1730.4022216796875,29.856945037841797,,,
22,794,,,,,31.61368751525879,,
22,799,,,,,26.91179847717285,,
22,804,,,,,30.402667999267578,,
22,809,,,,,32.17902374267578,,
22,814,,,,,25.9306640625,,
22,819,,,,,29.089969635009766,,
22,824,,,,,32.79269790649414,,
22,827,,,,,,1312.4791259765625,24.53113555908203
22,827,,,1788.9610595703125,30.461183547973633,,,
23,829,,,,,29.818435668945312,,
23,834,,,,,28.47069549560547,,
23,839,,,,,24.34969139099121,,
23,844,,,,,35.15784454345703,,
23,849,,,,,30.424121856689453,,
23,854,,,,,27.21388816833496,,
23,859,,,,,33.63053894042969,,
23,863,,,,,,1909.8408203125,33.816925048828125
23,863,,,1677.14794921875,29.426416397094727,,,
24,864,,,,,34.754783630371094,,
24,869,,,,,26.25826072692871,,
24,874,,,,,23.069263458251953,,
24,879,,,,,27.398393630981445,,
24,884,,,,,26.82393455505371,,
24,889,,,,,26.765443801879883,,
24,894,,,,,31.427181243896484,,
24,899,,,,,34.864341735839844,,
24,899,,,,,,1215.2587890625,23.189693450927734
24,899,,,1633.249755859375,29.54757308959961,,,
25,904,,,,,33.90153121948242,,
25,909,,,,,24.97833251953125,,
25,914,,,,,26.824047088623047,,
25,919,,,,,25.98688507080078,,
25,924,,,,,32.81311798095703,,
25,929,,,,,35.77901077270508,,
25,934,,,,,27.23522186279297,,
25,935,,,,,,1199.4329833984375,23.486732482910156
25,935,,,1794.0274658203125,30.274267196655273,,,
26,939,,,,,30.042333602905273,,
26,944,,,,,31.163223266601562,,
26,949,,,,,23.748151779174805,,
26,954,,,,,28.40449333190918,,
26,959,,,,,30.492450714111328,,
26,964,,,,,29.13507080078125,,
26,969,,,,,22.1031551361084,,
26,971,,,,,,1172.3875732421875,23.347543716430664
26,971,,,1747.5191650390625,29.760377883911133,,,
27,974,,,,,30.394662857055664,,
27,979,,,,,31.32954978942871,,
27,984,,,,,24.430917739868164,,
27,989,,,,,26.709320068359375,,
27,994,,,,,34.346195220947266,,
27,999,,,,,31.238723754882812,,
27,1004,,,,,35.62775802612305,,
27,1007,,,,,,2391.751708984375,37.82313537597656
27,1007,,,1727.321533203125,29.716045379638672,,,
28,1009,,,,,28.278039932250977,,
28,1014,,,,,27.86947250366211,,
28,1019,,,,,33.78249740600586,,
28,1024,,,,,27.38800621032715,,
28,1029,,,,,32.067787170410156,,
28,1034,,,,,27.019943237304688,,
28,1039,,,,,32.86393356323242,,
28,1043,,,,,,1407.3533935546875,27.048044204711914
28,1043,,,1743.096435546875,30.120594024658203,,,
29,1044,,,,,30.685651779174805,,
29,1049,,,,,34.685203552246094,,
29,1054,,,,,29.540447235107422,,
29,1059,,,,,25.36745834350586,,
29,1064,,,,,28.475622177124023,,
29,1069,,,,,33.800262451171875,,
29,1074,,,,,35.78895568847656,,
29,1079,,,,,58.1135139465332,,
29,1079,,,,,,1399.2071533203125,25.33216094970703
29,1079,,,1772.41796875,29.99869155883789,,,
30,1084,,,,,23.576446533203125,,
30,1089,,,,,29.613037109375,,
30,1094,,,,,41.11175537109375,,
30,1099,,,,,24.81476593017578,,
30,1104,,,,,35.354854583740234,,
30,1109,,,,,30.1483211517334,,
30,1114,,,,,27.16425895690918,,
30,1115,,,,,,1178.5924072265625,23.318267822265625
30,1115,,,1704.812255859375,29.976110458374023,,,
31,1119,,,,,32.934303283691406,,
31,1124,,,,,31.2154483795166,,
31,1129,,,,,27.90867042541504,,
31,1134,,,,,27.52212905883789,,
31,1139,,,,,32.818084716796875,,
31,1144,,,,,26.297122955322266,,
31,1149,,,,,33.08464050292969,,
31,1151,,,,,,1258.7288818359375,23.593812942504883
31,1151,,,1683.053466796875,29.57767677307129,,,
32,1154,,,,,33.88238525390625,,
32,1159,,,,,26.273574829101562,,
32,1164,,,,,28.897825241088867,,
32,1169,,,,,23.881498336791992,,
32,1174,,,,,28.865909576416016,,
32,1179,,,,,27.16248893737793,,
32,1184,,,,,29.273374557495117,,
32,1187,,,,,,1180.6932373046875,22.963598251342773
32,1187,,,1755.03955078125,29.79823875427246,,,
33,1189,,,,,30.1680908203125,,
33,1194,,,,,26.031261444091797,,
33,1199,,,,,27.157390594482422,,
33,1204,,,,,23.69906997680664,,
33,1209,,,,,32.174476623535156,,
33,1214,,,,,24.3968563079834,,
33,1219,,,,,34.79931640625,,
33,1223,,,,,,1342.442138671875,26.806360244750977
33,1223,,,1677.084228515625,29.269962310791016,,,
34,1224,,,,,30.02660369873047,,
34,1229,,,,,31.803943634033203,,
34,1234,,,,,30.324081420898438,,
34,1239,,,,,26.90618896484375,,
34,1244,,,,,18.870771408081055,,
34,1249,,,,,30.12001609802246,,
34,1254,,,,,23.74431610107422,,
34,1259,,,,,18.006372451782227,,
34,1259,,,,,,1338.04296875,26.4376163482666
34,1259,,,1661.6295166015625,28.87836265563965,,,
35,1264,,,,,27.517412185668945,,
35,1269,,,,,31.379880905151367,,
35,1274,,,,,25.412660598754883,,
35,1279,,,,,27.946929931640625,,
35,1284,,,,,29.39127540588379,,
35,1289,,,,,31.55815887451172,,
35,1294,,,,,24.453481674194336,,
35,1295,,,,,,1228.8662109375,23.3895206451416
35,1295,,,1590.283203125,28.710519790649414,,,
36,1299,,,,,33.20641326904297,,
36,1304,,,,,32.50639724731445,,
36,1309,,,,,34.275779724121094,,
36,1314,,,,,22.76661491394043,,
36,1319,,,,,31.848920822143555,,
36,1324,,,,,26.4212703704834,,
36,1329,,,,,25.35329246520996,,
36,1331,,,,,,1227.9964599609375,23.377859115600586
36,1331,,,1720.384033203125,29.704538345336914,,,
37,1334,,,,,28.561872482299805,,
37,1339,,,,,22.260990142822266,,
37,1344,,,,,31.154836654663086,,
37,1349,,,,,21.146770477294922,,
37,1354,,,,,26.851547241210938,,
37,1359,,,,,22.787019729614258,,
37,1364,,,,,37.419742584228516,,
37,1367,,,,,,1195.1123046875,23.43124008178711
37,1367,,,1686.984130859375,29.074522018432617,,,
38,1369,,,,,30.59770965576172,,
38,1374,,,,,27.944643020629883,,
38,1379,,,,,32.48854446411133,,
38,1384,,,,,26.667861938476562,,
38,1389,,,,,31.643875122070312,,
38,1394,,,,,29.071247100830078,,
38,1399,,,,,26.665904998779297,,
38,1403,,,,,,1177.2982177734375,22.89177131652832
38,1403,,,1762.372314453125,29.916728973388672,,,
39,1404,,,,,26.822002410888672,,
39,1409,,,,,29.213956832885742,,
39,1414,,,,,28.071369171142578,,
39,1419,,,,,27.77159881591797,,
39,1424,,,,,34.96589279174805,,
39,1429,,,,,25.801799774169922,,
39,1434,,,,,28.551219940185547,,
39,1439,,,,,20.899385452270508,,
39,1439,,,,,,1409.64501953125,25.38500213623047
39,1439,,,1664.37548828125,29.115510940551758,,,
40,1444,,,,,29.091848373413086,,
40,1449,,,,,28.05724334716797,,
40,1454,,,,,30.26502799987793,,
40,1459,,,,,34.4898796081543,,
40,1464,,,,,27.82625961303711,,
40,1469,,,,,30.646324157714844,,
40,1474,,,,,34.51085662841797,,
40,1475,,,,,,1202.5150146484375,24.025632858276367
40,1475,,,1676.087890625,29.362768173217773,,,
41,1479,,,,,31.916030883789062,,
41,1484,,,,,29.493366241455078,,
41,1489,,,,,30.157306671142578,,
41,1494,,,,,32.25590515136719,,
41,1499,,,,,31.73980712890625,,
41,1504,,,,,22.187889099121094,,
41,1509,,,,,30.448699951171875,,
41,1511,,,,,,1162.508544921875,22.700010299682617
41,1511,,,1703.59228515625,29.72496223449707,,,
42,1514,,,,,34.530174255371094,,
42,1519,,,,,31.697832107543945,,
42,1524,,,,,33.76349639892578,,
42,1529,,,,,23.64667320251465,,
42,1534,,,,,28.346906661987305,,
42,1539,,,,,27.97613525390625,,
42,1544,,,,,30.852954864501953,,
42,1547,,,,,,1270.781005859375,23.716848373413086
42,1547,,,1688.53955078125,29.858726501464844,,,
43,1549,,,,,30.97129249572754,,
43,1554,,,,,32.300289154052734,,
43,1559,,,,,35.440467834472656,,
43,1564,,,,,31.82748031616211,,
43,1569,,,,,29.42564582824707,,
43,1574,,,,,26.19076919555664,,
43,1579,,,,,36.16857147216797,,
43,1583,,,,,,1342.53564453125,25.280088424682617
43,1583,,,1706.7127685546875,29.651344299316406,,,
44,1584,,,,,33.694976806640625,,
44,1589,,,,,31.00296401977539,,
44,1594,,,,,30.745807647705078,,
44,1599,,,,,25.52263641357422,,
44,1604,,,,,23.815658569335938,,
44,1609,,,,,28.635801315307617,,
44,1614,,,,,29.099681854248047,,
44,1619,,,,,40.74970245361328,,
44,1619,,,,,,1214.9307861328125,24.071266174316406
44,1619,,,1699.138916015625,29.633028030395508,,,
45,1624,,,,,35.577999114990234,,
45,1629,,,,,32.07620620727539,,
45,1634,,,,,20.193607330322266,,
45,1639,,,,,33.1657600402832,,
45,1644,,,,,30.36516761779785,,
45,1649,,,,,34.686744689941406,,
45,1654,,,,,31.36528205871582,,
45,1655,,,,,,1422.3348388671875,27.298301696777344
45,1655,,,1706.3447265625,29.61050033569336,,,
46,1659,,,,,24.887067794799805,,
46,1664,,,,,33.53999328613281,,
46,1669,,,,,26.387351989746094,,
46,1674,,,,,27.42569351196289,,
46,1679,,,,,34.57157897949219,,
46,1684,,,,,26.747581481933594,,
46,1689,,,,,35.206180572509766,,
46,1691,,,,,,1248.562255859375,24.520042419433594
46,1691,,,1725.995361328125,29.809799194335938,,,
47,1694,,,,,22.57707977294922,,
47,1699,,,,,31.51582908630371,,
47,1704,,,,,30.863393783569336,,
47,1709,,,,,31.431396484375,,
47,1714,,,,,30.917449951171875,,
47,1719,,,,,29.944782257080078,,
47,1724,,,,,28.02841567993164,,
47,1727,,,,,,1221.4576416015625,23.381481170654297
47,1727,,,1696.94970703125,29.379152297973633,,,
48,1729,,,,,34.409847259521484,,
48,1734,,,,,28.444480895996094,,
48,1739,,,,,23.547582626342773,,
48,1744,,,,,24.72783088684082,,
48,1749,,,,,35.03815841674805,,
48,1754,,,,,21.54429054260254,,
48,1759,,,,,29.21815299987793,,
48,1763,,,,,,1253.3209228515625,24.7100772857666
48,1763,,,1656.991455078125,28.949556350708008,,,
49,1764,,,,,29.994535446166992,,
49,1769,,,,,27.047225952148438,,
49,1774,,,,,32.948875427246094,,
49,1779,,,,,30.773494720458984,,
49,1784,,,,,33.374473571777344,,
49,1789,,,,,28.596315383911133,,
49,1794,,,,,32.301021575927734,,
49,1799,,,,,34.14539337158203,,
49,1799,,,,,,1193.4912109375,23.527103424072266
49,1799,,,1707.1986083984375,29.487693786621094,,,
50,1804,,,,,25.307090759277344,,
50,1809,,,,,23.7047119140625,,
50,1814,,,,,28.54374885559082,,
50,1819,,,,,28.139175415039062,,
50,1824,,,,,31.738080978393555,,
50,1829,,,,,23.797840118408203,,
50,1834,,,,,36.2728157043457,,
50,1835,,,,,,1157.3753662109375,23.088716506958008
50,1835,,,1682.724609375,29.342607498168945,,,
51,1839,,,,,28.72842788696289,,
51,1844,,,,,25.236520767211914,,
51,1849,,,,,32.76287078857422,,
51,1854,,,,,27.224470138549805,,
51,1859,,,,,27.89751434326172,,
51,1864,,,,,33.19465255737305,,
51,1869,,,,,26.267160415649414,,
51,1871,,,,,,1258.0341796875,23.791187286376953
51,1871,,,1616.3682861328125,28.562753677368164,,,
52,1874,,,,,26.456924438476562,,
52,1879,,,,,32.31783676147461,,
52,1884,,,,,31.011035919189453,,
52,1889,,,,,27.315006256103516,,
52,1894,,,,,27.122114181518555,,
52,1899,,,,,29.409957885742188,,
52,1904,,,,,31.44398307800293,,
52,1907,,,,,,1320.4962158203125,25.939929962158203
52,1907,,,1702.8740234375,29.266794204711914,,,
53,1909,,,,,30.51934242248535,,
53,1914,,,,,31.438770294189453,,
53,1919,,,,,29.25481605529785,,
53,1924,,,,,20.86639976501465,,
53,1929,,,,,31.810523986816406,,
53,1934,,,,,35.542842864990234,,
53,1939,,,,,26.108810424804688,,
53,1943,,,,,,1202.821044921875,22.982812881469727
53,1943,,,1697.0782470703125,29.25649642944336,,,
54,1944,,,,,28.98906135559082,,
54,1949,,,,,27.09520149230957,,
54,1954,,,,,31.368412017822266,,
54,1959,,,,,28.178512573242188,,
54,1964,,,,,26.763776779174805,,
54,1969,,,,,31.556541442871094,,
54,1974,,,,,31.340574264526367,,
54,1979,,,,,22.757165908813477,,
54,1979,,,,,,1171.60595703125,22.864513397216797
54,1979,,,1626.43212890625,28.88364028930664,,,
55,1984,,,,,33.808143615722656,,
55,1989,,,,,27.668514251708984,,
55,1994,,,,,31.317150115966797,,
55,1999,,,,,27.553285598754883,,
55,2004,,,,,27.879955291748047,,
55,2009,,,,,36.25568389892578,,
55,2014,,,,,29.156700134277344,,
55,2015,,,,,,1176.859619140625,22.89380645751953
55,2015,,,1623.9893798828125,29.121463775634766,,,
56,2019,,,,,39.4869384765625,,
56,2024,,,,,32.1166877746582,,
56,2029,,,,,28.82028579711914,,
56,2034,,,,,31.34090232849121,,
56,2039,,,,,29.76882553100586,,
56,2044,,,,,26.716304779052734,,
56,2049,,,,,38.0362548828125,,
56,2051,,,,,,1233.8614501953125,24.659456253051758
56,2051,,,1724.148193359375,29.86491584777832,,,
57,2054,,,,,25.643749237060547,,
57,2059,,,,,29.29903221130371,,
57,2064,,,,,31.63089942932129,,
57,2069,,,,,29.891677856445312,,
57,2074,,,,,37.146034240722656,,
57,2079,,,,,26.235004425048828,,
57,2084,,,,,30.29366683959961,,
57,2087,,,,,,1182.9161376953125,23.33330726623535
57,2087,,,1581.4053955078125,28.486677169799805,,,
58,2089,,,,,20.342037200927734,,
58,2094,,,,,32.50945281982422,,
58,2099,,,,,30.10747528076172,,
58,2104,,,,,28.694669723510742,,
58,2109,,,,,23.249176025390625,,
58,2114,,,,,28.42725372314453,,
58,2119,,,,,34.74137496948242,,
58,2123,,,,,,1612.140380859375,27.885942459106445
58,2123,,,1629.9560546875,28.866052627563477,,,
59,2124,,,,,36.438201904296875,,
59,2129,,,,,35.984466552734375,,
59,2134,,,,,26.642032623291016,,
59,2139,,,,,30.62660026550293,,
59,2144,,,,,27.97299575805664,,
59,2149,,,,,27.445724487304688,,
59,2154,,,,,29.73082733154297,,
59,2159,,,,,25.382761001586914,,
59,2159,,,,,,1203.495361328125,23.409608840942383
59,2159,,,1636.0552978515625,28.76636505126953,,,
60,2164,,,,,29.671173095703125,,
60,2169,,,,,34.06185531616211,,
60,2174,,,,,25.662431716918945,,
60,2179,,,,,24.402029037475586,,
60,2184,,,,,28.77728843688965,,
60,2189,,,,,28.184829711914062,,
60,2194,,,,,24.774478912353516,,
60,2195,,,,,,1208.0543212890625,22.997526168823242
60,2195,,,1672.6778564453125,29.147506713867188,,,
61,2199,,,,,24.064010620117188,,
61,2204,,,,,31.090856552124023,,
61,2209,,,,,27.4231014251709,,
61,2214,,,,,34.13810729980469,,
61,2219,,,,,32.407554626464844,,
61,2224,,,,,27.923120498657227,,
61,2229,,,,,23.07436752319336,,
61,2231,,,,,,1158.0169677734375,22.773536682128906
61,2231,,,1647.759765625,28.996341705322266,,,
62,2234,,,,,30.341175079345703,,
62,2239,,,,,34.791805267333984,,
62,2244,,,,,25.95918846130371,,
62,2249,,,,,31.088436126708984,,
62,2254,,,,,26.906375885009766,,
62,2259,,,,,28.16769790649414,,
62,2264,,,,,25.517593383789062,,
62,2267,,,,,,1348.7633056640625,26.053508758544922
62,2267,,,1696.1461181640625,29.610010147094727,,,
63,2269,,,,,34.128780364990234,,
63,2274,,,,,29.634769439697266,,
63,2279,,,,,30.660789489746094,,
63,2284,,,,,32.598209381103516,,
63,2289,,,,,26.392030715942383,,
63,2294,,,,,30.94976234436035,,
63,2299,,,,,25.701953887939453,,
63,2303,,,,,,1262.7628173828125,24.60600471496582
63,2303,,,1635.892333984375,28.755765914916992,,,
64,2304,,,,,28.680660247802734,,
64,2309,,,,,23.67164421081543,,
64,2314,,,,,25.692340850830078,,
64,2319,,,,,25.25495147705078,,
64,2324,,,,,27.095258712768555,,
64,2329,,,,,32.004180908203125,,
64,2334,,,,,27.06250762939453,,
64,2339,,,,,25.95267677307129,,
64,2339,,,,,,1288.5025634765625,24.05951499938965
64,2339,,,1682.36376953125,29.2956600189209,,,
65,2344,,,,,39.81742858886719,,
65,2349,,,,,27.252840042114258,,
65,2354,,,,,30.69509506225586,,
65,2359,,,,,35.421775817871094,,
65,2364,,,,,23.749523162841797,,
65,2369,,,,,32.62911605834961,,
65,2374,,,,,24.83198356628418,,
65,2375,,,,,,1971.7908935546875,33.69010925292969
65,2375,,,1664.148681640625,29.13376808166504,,,
66,2379,,,,,27.83193016052246,,
66,2384,,,,,25.90013885498047,,
66,2389,,,,,29.079620361328125,,
66,2394,,,,,29.10542869567871,,
66,2399,,,,,22.847536087036133,,
66,2404,,,,,27.469356536865234,,
66,2409,,,,,28.584470748901367,,
66,2411,,,,,,1205.6966552734375,23.04058265686035
66,2411,,,1651.81494140625,29.099653244018555,,,
67,2414,,,,,31.175537109375,,
67,2419,,,,,27.7382869720459,,
67,2424,,,,,30.9659481048584,,
67,2429,,,,,26.38347625732422,,
67,2434,,,,,25.105728149414062,,
67,2439,,,,,28.417484283447266,,
67,2444,,,,,28.490909576416016,,
67,2447,,,,,,1180.733154296875,23.207656860351562
67,2447,,,1647.816162109375,29.220617294311523,,,
68,2449,,,,,32.58331298828125,,
68,2454,,,,,31.863704681396484,,
68,2459,,,,,29.44658088684082,,
68,2464,,,,,29.470935821533203,,
68,2469,,,,,24.651784896850586,,
68,2474,,,,,31.11603546142578,,
68,2479,,,,,22.321630477905273,,
68,2483,,,,,,1166.8502197265625,22.689655303955078
68,2483,,,1589.8193359375,28.973146438598633,,,
69,2484,,,,,22.923681259155273,,
69,2489,,,,,30.917423248291016,,
69,2494,,,,,25.22088623046875,,
69,2499,,,,,33.328041076660156,,
69,2504,,,,,28.829662322998047,,
69,2509,,,,,27.505138397216797,,
69,2514,,,,,26.09164047241211,,
69,2519,,,,,32.32659912109375,,
69,2519,,,,,,1367.9932861328125,24.88921356201172
69,2519,,,1699.136474609375,29.47212791442871,,,
70,2524,,,,,27.120960235595703,,
70,2529,,,,,27.889083862304688,,
70,2534,,,,,31.00398826599121,,
70,2539,,,,,29.59479522705078,,
70,2544,,,,,31.155454635620117,,
70,2549,,,,,26.05144500732422,,
70,2554,,,,,31.91676902770996,,
70,2555,,,,,,1229.63427734375,23.135576248168945
70,2555,,,1654.2210693359375,28.85345458984375,,,
71,2559,,,,,30.36591339111328,,
71,2564,,,,,26.923233032226562,,
71,2569,,,,,26.524658203125,,
71,2574,,,,,23.031152725219727,,
71,2579,,,,,24.141542434692383,,
71,2584,,,,,26.16798973083496,,
71,2589,,,,,24.544734954833984,,
71,2591,,,,,,1179.2078857421875,23.518810272216797
71,2591,,,1601.5389404296875,28.549484252929688,,,
72,2594,,,,,24.53291893005371,,
72,2599,,,,,33.12845993041992,,
72,2604,,,,,29.507781982421875,,
72,2609,,,,,27.407535552978516,,
72,2614,,,,,29.12672996520996,,
72,2619,,,,,26.67460823059082,,
72,2624,,,,,29.113590240478516,,
72,2627,,,,,,1162.846923828125,23.121843338012695
72,2627,,,1588.1646728515625,28.938270568847656,,,
73,2629,,,,,29.896406173706055,,
73,2634,,,,,34.19436264038086,,
73,2639,,,,,33.5918083190918,,
73,2644,,,,,29.254619598388672,,
73,2649,,,,,29.3370304107666,,
73,2654,,,,,28.1980037689209,,
73,2659,,,,,29.694644927978516,,
73,2663,,,,,,1339.566162109375,26.781190872192383
73,2663,,,1628.57470703125,28.78661346435547,,,
74,2664,,,,,33.62134552001953,,
74,2669,,,,,29.384746551513672,,
74,2674,,,,,30.014680862426758,,
74,2679,,,,,25.910667419433594,,
74,2684,,,,,28.5574951171875,,
74,2689,,,,,29.391069412231445,,
74,2694,,,,,30.263748168945312,,
74,2699,,,,,30.527790069580078,,
