epoch,step,test_loss,test_mae,train_loss,train_mae_epoch,train_mae_step,valid_loss,valid_mae
10,389,,,,,25.490339279174805,,
10,394,,,,,32.07787322998047,,
10,395,,,,,,1061529152.0,32581.05078125
10,395,,,1812.9737548828125,30.681032180786133,,,
11,399,,,,,31.424983978271484,,
11,404,,,,,31.11977195739746,,
11,409,,,,,29.329532623291016,,
11,414,,,,,27.309961318969727,,
11,419,,,,,32.77399826049805,,
11,424,,,,,32.73582077026367,,
11,429,,,,,26.385005950927734,,
11,431,,,,,,873135616.0,29548.79296875
11,431,,,1779.0347900390625,30.719919204711914,,,
12,434,,,,,29.50463104248047,,
12,439,,,,,31.500776290893555,,
12,444,,,,,28.330169677734375,,
12,449,,,,,30.475460052490234,,
12,454,,,,,35.726810455322266,,
12,459,,,,,30.95520782470703,,
12,464,,,,,33.59507751464844,,
12,467,,,,,,816334400.0,28571.505859375
12,467,,,1795.1026611328125,30.58616065979004,,,
13,469,,,,,30.217247009277344,,
13,474,,,,,30.656513214111328,,
13,479,,,,,32.02910232543945,,
13,484,,,,,25.826623916625977,,
13,489,,,,,24.176822662353516,,
13,494,,,,,34.14628601074219,,
13,499,,,,,32.759029388427734,,
13,503,,,,,,702062592.0,26496.39453125
13,503,,,1812.3968505859375,30.73552131652832,,,
14,504,,,,,27.02216339111328,,
14,509,,,,,28.585674285888672,,
14,514,,,,,29.30443572998047,,
14,519,,,,,37.71147537231445,,
14,524,,,,,36.89344024658203,,
14,529,,,,,28.084457397460938,,
14,534,,,,,31.23482894897461,,
14,539,,,,,25.643665313720703,,
14,539,,,,,,520617824.0,22817.0078125
14,539,,,1822.299560546875,31.124927520751953,,,
15,544,,,,,28.793991088867188,,
15,549,,,,,30.909839630126953,,
15,554,,,,,27.749526977539062,,
15,559,,,,,26.070716857910156,,
15,564,,,,,27.621858596801758,,
15,569,,,,,26.35470199584961,,
15,574,,,,,30.194856643676758,,
15,575,,,,,,511307424.0,22612.068359375
15,575,,,1812.900390625,30.44049644470215,,,
16,579,,,,,28.686243057250977,,
16,584,,,,,31.38613510131836,,
16,589,,,,,32.657012939453125,,
16,594,,,,,32.84721755981445,,
16,599,,,,,38.88983917236328,,
16,604,,,,,33.41765213012695,,
16,609,,,,,36.82244110107422,,
16,611,,,,,,583416128.0,24153.970703125
16,611,,,1723.2596435546875,30.089445114135742,,,
17,614,,,,,28.20376968383789,,
17,619,,,,,25.038618087768555,,
17,624,,,,,26.275177001953125,,
17,629,,,,,40.03038024902344,,
17,634,,,,,31.922977447509766,,
17,639,,,,,32.43018341064453,,
17,644,,,,,26.153982162475586,,
17,647,,,,,,455271744.0,21337.056640625
17,647,,,1720.0701904296875,29.645503997802734,,,
18,649,,,,,26.510326385498047,,
18,654,,,,,31.42275619506836,,
18,659,,,,,31.63677215576172,,
18,664,,,,,35.94377899169922,,
18,669,,,,,33.084537506103516,,
18,674,,,,,31.55743408203125,,
18,679,,,,,27.69425392150879,,
18,683,,,,,,992204352.0,31499.23828125
18,683,,,1766.240966796875,30.488975524902344,,,
19,684,,,,,29.095380783081055,,
19,689,,,,,29.59499740600586,,
19,694,,,,,29.117935180664062,,
19,699,,,,,25.97762680053711,,
19,704,,,,,29.974422454833984,,
19,709,,,,,28.338293075561523,,
19,714,,,,,28.90700912475586,,
19,719,,,,,27.4765625,,
19,719,,,,,,747637760.0,27342.93359375
19,719,,,1746.946044921875,30.205551147460938,,,
20,724,,,,,29.135753631591797,,
20,729,,,,,27.224863052368164,,
20,734,,,,,30.859817504882812,,
20,739,,,,,33.357566833496094,,
20,744,,,,,32.21171951293945,,
20,749,,,,,37.74591827392578,,
20,754,,,,,33.821128845214844,,
20,755,,,,,,701429824.0,26484.482421875
20,755,,,1752.25341796875,30.23137092590332,,,
21,759,,,,,26.905710220336914,,
21,764,,,,,33.688941955566406,,
21,769,,,,,34.48101806640625,,
21,774,,,,,24.298851013183594,,
21,779,,,,,25.764041900634766,,
21,784,,,,,31.083755493164062,,
21,789,,,,,31.915746688842773,,
21,791,,,,,,802841984.0,28334.42578125
21,791,,,1730.4095458984375,29.851669311523438,,,
22,794,,,,,31.802932739257812,,
22,799,,,,,27.108238220214844,,
22,804,,,,,30.376972198486328,,
22,809,,,,,32.39052200317383,,
22,814,,,,,25.929458618164062,,
22,819,,,,,29.199106216430664,,
22,824,,,,,32.94570541381836,,
22,827,,,,,,467143200.0,21613.45703125
22,827,,,1788.515380859375,30.510225296020508,,,
23,829,,,,,29.892356872558594,,
23,834,,,,,28.444782257080078,,
23,839,,,,,24.540916442871094,,
23,844,,,,,35.143836975097656,,
23,849,,,,,30.463375091552734,,
23,854,,,,,27.068937301635742,,
23,859,,,,,33.56468200683594,,
23,863,,,,,,659999488.0,25690.408203125
23,863,,,1681.2510986328125,29.468746185302734,,,
24,864,,,,,34.42020797729492,,
24,869,,,,,26.233654022216797,,
24,874,,,,,22.86128807067871,,
24,879,,,,,27.28639030456543,,
24,884,,,,,27.045394897460938,,
24,889,,,,,27.05551528930664,,
24,894,,,,,31.455955505371094,,
24,899,,,,,34.9443244934082,,
24,899,,,,,,429295040.0,20719.396484375
24,899,,,1636.8695068359375,29.565221786499023,,,
25,904,,,,,33.89176559448242,,
25,909,,,,,24.96829605102539,,
25,914,,,,,26.87991714477539,,
25,919,,,,,26.121822357177734,,
25,924,,,,,32.71017837524414,,
25,929,,,,,35.6716423034668,,
25,934,,,,,27.36349105834961,,
25,935,,,,,,397971520.0,19949.181640625
25,935,,,1798.2603759765625,30.303302764892578,,,
26,939,,,,,30.033405303955078,,
26,944,,,,,31.253875732421875,,
26,949,,,,,23.874832153320312,,
26,954,,,,,28.233257293701172,,
26,959,,,,,30.648862838745117,,
26,964,,,,,29.1621036529541,,
26,969,,,,,21.976303100585938,,
26,971,,,,,,378795488.0,19462.62890625
26,971,,,1752.09619140625,29.80916976928711,,,
27,974,,,,,30.14293670654297,,
27,979,,,,,31.092771530151367,,
27,984,,,,,24.367088317871094,,
27,989,,,,,26.654762268066406,,
27,994,,,,,34.12550354003906,,
27,999,,,,,31.239730834960938,,
27,1004,,,,,35.59939193725586,,
27,1007,,,,,,304523296.0,17450.455078125
27,1007,,,1724.1839599609375,29.710163116455078,,,
28,1009,,,,,28.280792236328125,,
28,1014,,,,,27.95534324645996,,
28,1019,,,,,33.65718078613281,,
28,1024,,,,,27.607288360595703,,
28,1029,,,,,32.0734748840332,,
28,1034,,,,,27.007349014282227,,
28,1039,,,,,32.52964782714844,,
28,1043,,,,,,438514496.0,20940.689453125
28,1043,,,1742.4500732421875,30.116615295410156,,,
29,1044,,,,,30.42886734008789,,
29,1049,,,,,34.85462951660156,,
29,1054,,,,,29.471773147583008,,
29,1059,,,,,25.130422592163086,,
29,1064,,,,,28.68761444091797,,
29,1069,,,,,33.75048065185547,,
29,1074,,,,,35.74348831176758,,
29,1079,,,,,58.414794921875,,
29,1079,,,,,,296718144.0,17225.46484375
29,1079,,,1776.872802734375,30.05154800415039,,,
30,1084,,,,,23.51091194152832,,
30,1089,,,,,29.652013778686523,,
30,1094,,,,,41.18383026123047,,
30,1099,,,,,25.002429962158203,,
30,1104,,,,,35.28965377807617,,
30,1109,,,,,30.17207145690918,,
30,1114,,,,,27.094879150390625,,
30,1115,,,,,,380560512.0,19507.919921875
30,1115,,,1705.793701171875,30.013992309570312,,,
31,1119,,,,,32.963050842285156,,
31,1124,,,,,31.213451385498047,,
31,1129,,,,,28.019290924072266,,
31,1134,,,,,27.55499267578125,,
31,1139,,,,,33.04280090332031,,
31,1144,,,,,26.09052848815918,,
31,1149,,,,,33.16209030151367,,
31,1151,,,,,,343639392.0,18537.47265625
31,1151,,,1683.2708740234375,29.58968734741211,,,
32,1154,,,,,33.615604400634766,,
32,1159,,,,,26.19219970703125,,
32,1164,,,,,28.90761947631836,,
32,1169,,,,,24.098358154296875,,
32,1174,,,,,28.854026794433594,,
32,1179,,,,,26.99325180053711,,
32,1184,,,,,29.199989318847656,,
32,1187,,,,,,415911648.0,20393.87109375
32,1187,,,1754.0546875,29.773601531982422,,,
33,1189,,,,,30.032886505126953,,
33,1194,,,,,25.99313735961914,,
33,1199,,,,,26.971939086914062,,
33,1204,,,,,23.94290542602539,,
33,1209,,,,,32.10272979736328,,
33,1214,,,,,24.35602569580078,,
33,1219,,,,,34.93496322631836,,
33,1223,,,,,,451685088.0,21252.826171875
33,1223,,,1677.866455078125,29.289670944213867,,,
34,1224,,,,,29.76710319519043,,
34,1229,,,,,32.00604248046875,,
34,1234,,,,,30.144039154052734,,
34,1239,,,,,26.889963150024414,,
34,1244,,,,,19.087875366210938,,
34,1249,,,,,30.029321670532227,,
34,1254,,,,,23.671886444091797,,
34,1259,,,,,18.42058563232422,,
34,1259,,,,,,449591040.0,21203.498046875
34,1259,,,1660.650634765625,28.870134353637695,,,
35,1264,,,,,27.43216323852539,,
35,1269,,,,,31.621135711669922,,
35,1274,,,,,25.634170532226562,,
35,1279,,,,,27.755685806274414,,
35,1284,,,,,29.73600196838379,,
35,1289,,,,,31.672687530517578,,
35,1294,,,,,24.3579044342041,,
35,1295,,,,,,365115296.0,19107.87109375
35,1295,,,1593.6070556640625,28.714553833007812,,,
36,1299,,,,,33.23663330078125,,
36,1304,,,,,32.49665069580078,,
36,1309,,,,,34.26581573486328,,
36,1314,,,,,22.957040786743164,,
36,1319,,,,,31.69991111755371,,
36,1324,,,,,26.731287002563477,,
36,1329,,,,,25.17444610595703,,
36,1331,,,,,,310592704.0,17623.5703125
36,1331,,,1718.8414306640625,29.687166213989258,,,
37,1334,,,,,28.61539077758789,,
37,1339,,,,,22.14850616455078,,
37,1344,,,,,31.14360809326172,,
37,1349,,,,,21.29125213623047,,
37,1354,,,,,26.66651153564453,,
37,1359,,,,,22.945751190185547,,
37,1364,,,,,37.63262939453125,,
37,1367,,,,,,306578496.0,17509.3203125
37,1367,,,1688.934326171875,29.07884979248047,,,
38,1369,,,,,30.5255126953125,,
38,1374,,,,,28.05098533630371,,
38,1379,,,,,32.60518264770508,,
38,1384,,,,,26.765426635742188,,
38,1389,,,,,31.490966796875,,
38,1394,,,,,29.115177154541016,,
38,1399,,,,,26.97466468811035,,
38,1403,,,,,,215826480.0,14690.986328125
38,1403,,,1764.40771484375,29.933563232421875,,,
39,1404,,,,,26.56729507446289,,
39,1409,,,,,29.315017700195312,,
39,1414,,,,,27.964696884155273,,
39,1419,,,,,27.811500549316406,,
39,1424,,,,,35.18386459350586,,
39,1429,,,,,25.75469398498535,,
39,1434,,,,,28.50796890258789,,
39,1439,,,,,20.4466495513916,,
39,1439,,,,,,304871776.0,17460.517578125
39,1439,,,1663.0096435546875,29.057926177978516,,,
40,1444,,,,,29.21693229675293,,
40,1449,,,,,28.0744686126709,,
40,1454,,,,,30.10971450805664,,
40,1459,,,,,34.174766540527344,,
40,1464,,,,,27.74896240234375,,
40,1469,,,,,30.721813201904297,,
40,1474,,,,,34.56687927246094,,
40,1475,,,,,,292251584.0,17095.310546875
40,1475,,,1676.228759765625,29.365798950195312,,,
41,1479,,,,,31.722078323364258,,
41,1484,,,,,29.49481773376465,,
41,1489,,,,,30.159345626831055,,
41,1494,,,,,32.35761642456055,,
41,1499,,,,,31.89097785949707,,
41,1504,,,,,22.109161376953125,,
41,1509,,,,,30.363750457763672,,
41,1511,,,,,,315573920.0,17764.357421875
41,1511,,,1707.2095947265625,29.739322662353516,,,
42,1514,,,,,34.59287643432617,,
42,1519,,,,,31.63605499267578,,
42,1524,,,,,33.60749053955078,,
42,1529,,,,,23.539382934570312,,
42,1534,,,,,28.30848503112793,,
42,1539,,,,,27.889633178710938,,
42,1544,,,,,30.78924560546875,,
42,1547,,,,,,389601024.0,19738.267578125
42,1547,,,1684.8621826171875,29.812868118286133,,,
43,1549,,,,,31.062082290649414,,
43,1554,,,,,32.34978103637695,,
43,1559,,,,,35.403419494628906,,
43,1564,,,,,31.768335342407227,,
43,1569,,,,,29.5745849609375,,
43,1574,,,,,26.178512573242188,,
43,1579,,,,,36.315345764160156,,
43,1583,,,,,,126577224.0,11250.5556640625
43,1583,,,1707.19189453125,29.66657257080078,,,
44,1584,,,,,33.69024658203125,,
44,1589,,,,,30.98322105407715,,
44,1594,,,,,30.813352584838867,,
44,1599,,,,,25.520994186401367,,
44,1604,,,,,23.960060119628906,,
44,1609,,,,,28.74044418334961,,
44,1614,,,,,29.17459487915039,,
44,1619,,,,,41.118988037109375,,
44,1619,,,,,,153714560.0,12396.0947265625
44,1619,,,1700.8299560546875,29.65810775756836,,,
45,1624,,,,,35.66155242919922,,
45,1629,,,,,32.34255599975586,,
45,1634,,,,,20.37656021118164,,
45,1639,,,,,33.49015808105469,,
45,1644,,,,,30.201801300048828,,
45,1649,,,,,34.37691879272461,,
45,1654,,,,,31.071460723876953,,
45,1655,,,,,,385600576.0,19636.638671875
45,1655,,,1705.900390625,29.58591651916504,,,
46,1659,,,,,24.870771408081055,,
46,1664,,,,,33.39491271972656,,
46,1669,,,,,26.591997146606445,,
46,1674,,,,,27.1414794921875,,
46,1679,,,,,34.57661437988281,,
46,1684,,,,,26.797603607177734,,
46,1689,,,,,34.9532356262207,,
46,1691,,,,,,214533104.0,14646.6650390625
46,1691,,,1722.875732421875,29.80117416381836,,,
47,1694,,,,,22.711833953857422,,
47,1699,,,,,31.692813873291016,,
47,1704,,,,,30.85086441040039,,
47,1709,,,,,31.684385299682617,,
47,1714,,,,,30.965246200561523,,
47,1719,,,,,30.042343139648438,,
47,1724,,,,,28.17340087890625,,
47,1727,,,,,,500252096.0,22366.279296875
47,1727,,,1699.8447265625,29.448719024658203,,,
48,1729,,,,,34.392093658447266,,
48,1734,,,,,28.615516662597656,,
48,1739,,,,,23.679407119750977,,
48,1744,,,,,24.925779342651367,,
48,1749,,,,,34.845237731933594,,
48,1754,,,,,21.517078399658203,,
48,1759,,,,,29.058399200439453,,
48,1763,,,,,,257522704.0,16047.4638671875
48,1763,,,1655.8963623046875,28.947446823120117,,,
49,1764,,,,,29.851482391357422,,
49,1769,,,,,27.394681930541992,,
49,1774,,,,,33.09083557128906,,
49,1779,,,,,30.494455337524414,,
49,1784,,,,,33.128517150878906,,
49,1789,,,,,28.72105598449707,,
49,1794,,,,,32.4000358581543,,
49,1799,,,,,34.04547119140625,,
49,1799,,,,,,186122176.0,13642.5947265625
49,1799,,,1705.092529296875,29.446044921875,,,
50,1804,,,,,25.554447174072266,,
50,1809,,,,,23.56283950805664,,
50,1814,,,,,28.48674964904785,,
50,1819,,,,,28.061111450195312,,
50,1824,,,,,31.746337890625,,
50,1829,,,,,23.861713409423828,,
50,1834,,,,,36.38432312011719,,
50,1835,,,,,,212024672.0,14561.0029296875
50,1835,,,1682.2012939453125,29.33511734008789,,,
51,1839,,,,,28.676403045654297,,
51,1844,,,,,25.223491668701172,,
51,1849,,,,,32.431339263916016,,
51,1854,,,,,27.232200622558594,,
51,1859,,,,,27.992185592651367,,
51,1864,,,,,33.23881530761719,,
51,1869,,,,,26.213176727294922,,
51,1871,,,,,,263281248.0,16225.896484375
51,1871,,,1612.0782470703125,28.537492752075195,,,
52,1874,,,,,26.50606346130371,,
52,1879,,,,,32.606689453125,,
52,1884,,,,,31.09478759765625,,
52,1889,,,,,27.455814361572266,,
52,1894,,,,,27.48926544189453,,
52,1899,,,,,29.12679672241211,,
52,1904,,,,,31.527332305908203,,
52,1907,,,,,,418081504.0,20446.9921875
52,1907,,,1701.9324951171875,29.235698699951172,,,
53,1909,,,,,30.56035614013672,,
53,1914,,,,,31.22838592529297,,
53,1919,,,,,29.288814544677734,,
53,1924,,,,,20.745710372924805,,
53,1929,,,,,31.796878814697266,,
53,1934,,,,,35.88993835449219,,
53,1939,,,,,25.99898338317871,,
53,1943,,,,,,282700992.0,16812.33203125
53,1943,,,1697.18115234375,29.22115707397461,,,
54,1944,,,,,28.808086395263672,,
54,1949,,,,,26.84282875061035,,
54,1954,,,,,31.15810203552246,,
54,1959,,,,,27.83079719543457,,
54,1964,,,,,26.54665756225586,,
54,1969,,,,,31.462120056152344,,
54,1974,,,,,31.405561447143555,,
54,1979,,,,,22.73219871520996,,
54,1979,,,,,,274405248.0,16563.318359375
54,1979,,,1622.18603515625,28.847389221191406,,,
55,1984,,,,,33.76348114013672,,
55,1989,,,,,27.84707260131836,,
55,1994,,,,,31.355403900146484,,
55,1999,,,,,27.360462188720703,,
55,2004,,,,,27.803504943847656,,
55,2009,,,,,36.57045364379883,,
55,2014,,,,,29.175432205200195,,
55,2015,,,,,,415863808.0,20392.6875
55,2015,,,1626.527099609375,29.149587631225586,,,
56,2019,,,,,39.721435546875,,
56,2024,,,,,32.32407760620117,,
56,2029,,,,,28.774215698242188,,
56,2034,,,,,31.348426818847656,,
56,2039,,,,,29.66908073425293,,
56,2044,,,,,26.732423782348633,,
56,2049,,,,,38.251380920410156,,
56,2051,,,,,,254250272.0,15944.8984375
56,2051,,,1724.8216552734375,29.872257232666016,,,
57,2054,,,,,25.617496490478516,,
57,2059,,,,,29.142927169799805,,
57,2064,,,,,31.432769775390625,,
57,2069,,,,,30.01238250732422,,
57,2074,,,,,37.2486686706543,,
57,2079,,,,,26.422975540161133,,
57,2084,,,,,30.30997085571289,,
57,2087,,,,,,381649280.0,19534.0
57,2087,,,1582.8077392578125,28.48768424987793,,,
58,2089,,,,,20.318815231323242,,
58,2094,,,,,32.54439163208008,,
58,2099,,,,,29.97083282470703,,
58,2104,,,,,28.671611785888672,,
58,2109,,,,,23.332359313964844,,
58,2114,,,,,28.742263793945312,,
58,2119,,,,,34.903465270996094,,
58,2123,,,,,,355906560.0,18865.443359375
58,2123,,,1627.788330078125,28.834030151367188,,,
59,2124,,,,,36.345001220703125,,
59,2129,,,,,36.02201461791992,,
59,2134,,,,,26.790651321411133,,
59,2139,,,,,30.979490280151367,,
59,2144,,,,,27.83484649658203,,
59,2149,,,,,27.6685733795166,,
59,2154,,,,,29.76453399658203,,
59,2159,,,,,25.542394638061523,,
59,2159,,,,,,452451616.0,21270.859375
59,2159,,,1637.2894287109375,28.80442237854004,,,
60,2164,,,,,29.75298500061035,,
60,2169,,,,,34.059730529785156,,
60,2174,,,,,25.738344192504883,,
60,2179,,,,,24.29178237915039,,
60,2184,,,,,28.35643768310547,,
60,2189,,,,,28.003372192382812,,
60,2194,,,,,24.902122497558594,,
60,2195,,,,,,267390336.0,16352.0224609375
60,2195,,,1672.0633544921875,29.128896713256836,,,
61,2199,,,,,24.006633758544922,,
61,2204,,,,,30.95600128173828,,
61,2209,,,,,27.294631958007812,,
61,2214,,,,,33.88252639770508,,
61,2219,,,,,32.22896957397461,,
61,2224,,,,,27.926855087280273,,
61,2229,,,,,23.224515914916992,,
61,2231,,,,,,345683904.0,18592.533203125
61,2231,,,1648.8892822265625,29.001752853393555,,,
62,2234,,,,,30.12637710571289,,
62,2239,,,,,34.78496170043945,,
62,2244,,,,,25.991756439208984,,
62,2249,,,,,31.06336212158203,,
62,2254,,,,,26.600563049316406,,
62,2259,,,,,28.121522903442383,,
62,2264,,,,,25.55174446105957,,
62,2267,,,,,,518744480.0,22775.8984375
62,2267,,,1694.029052734375,29.602506637573242,,,
63,2269,,,,,33.99566650390625,,
63,2274,,,,,29.674612045288086,,
63,2279,,,,,30.33867835998535,,
63,2284,,,,,32.630672454833984,,
63,2289,,,,,26.646944046020508,,
63,2294,,,,,31.005508422851562,,
63,2299,,,,,25.331924438476562,,
63,2303,,,,,,506138368.0,22497.447265625
63,2303,,,1639.716064453125,28.792673110961914,,,
64,2304,,,,,28.959491729736328,,
64,2309,,,,,23.721282958984375,,
64,2314,,,,,25.73381996154785,,
64,2319,,,,,25.017261505126953,,
64,2324,,,,,26.800846099853516,,
64,2329,,,,,31.536575317382812,,
64,2334,,,,,26.963571548461914,,
64,2339,,,,,25.881799697875977,,
64,2339,,,,,,256579728.0,16018.0615234375
64,2339,,,1678.59814453125,29.246156692504883,,,
65,2344,,,,,39.75079345703125,,
65,2349,,,,,27.215557098388672,,
65,2354,,,,,30.797428131103516,,
65,2359,,,,,35.31924057006836,,
65,2364,,,,,23.736248016357422,,
65,2369,,,,,32.761688232421875,,
65,2374,,,,,24.896167755126953,,
65,2375,,,,,,1004330176.0,31691.12890625
65,2375,,,1661.755615234375,29.096660614013672,,,
66,2379,,,,,27.89570426940918,,
66,2384,,,,,25.645633697509766,,
66,2389,,,,,28.859127044677734,,
66,2394,,,,,29.12509536743164,,
66,2399,,,,,22.801891326904297,,
66,2404,,,,,27.610633850097656,,
66,2409,,,,,28.84613800048828,,
66,2411,,,,,,251290192.0,15852.0625
66,2411,,,1654.6304931640625,29.12270164489746,,,
67,2414,,,,,31.201480865478516,,
67,2419,,,,,27.788490295410156,,
67,2424,,,,,30.843059539794922,,
67,2429,,,,,26.387737274169922,,
67,2434,,,,,25.35822296142578,,
67,2439,,,,,28.467147827148438,,
67,2444,,,,,28.7883243560791,,
67,2447,,,,,,342012448.0,18493.490234375
67,2447,,,1647.3548583984375,29.183467864990234,,,
68,2449,,,,,32.56999206542969,,
68,2454,,,,,31.81389617919922,,
68,2459,,,,,29.33228302001953,,
68,2464,,,,,29.570425033569336,,
68,2469,,,,,24.772785186767578,,
68,2474,,,,,31.268299102783203,,
68,2479,,,,,22.516597747802734,,
68,2483,,,,,,309179392.0,17583.4453125
68,2483,,,1592.006103515625,29.027637481689453,,,
69,2484,,,,,22.58159065246582,,
69,2489,,,,,30.74420166015625,,
69,2494,,,,,25.197776794433594,,
69,2499,,,,,33.37010955810547,,
69,2504,,,,,28.923213958740234,,
69,2509,,,,,27.58629608154297,,
69,2514,,,,,26.054750442504883,,
69,2519,,,,,32.93017578125,,
69,2519,,,,,,354029184.0,18815.623046875
69,2519,,,1695.09814453125,29.451492309570312,,,
70,2524,,,,,26.959333419799805,,
70,2529,,,,,27.881715774536133,,
70,2534,,,,,30.999269485473633,,
70,2539,,,,,29.621986389160156,,
70,2544,,,,,31.461170196533203,,
70,2549,,,,,26.194843292236328,,
70,2554,,,,,31.919139862060547,,
70,2555,,,,,,278599104.0,16691.212890625
70,2555,,,1654.735595703125,28.852672576904297,,,
71,2559,,,,,30.051513671875,,
71,2564,,,,,26.961172103881836,,
71,2569,,,,,26.64801597595215,,
71,2574,,,,,22.954687118530273,,
71,2579,,,,,24.110774993896484,,
71,2584,,,,,26.340530395507812,,
71,2589,,,,,24.606101989746094,,
71,2591,,,,,,201591312.0,14198.21875
71,2591,,,1597.86328125,28.520004272460938,,,
72,2594,,,,,24.684677124023438,,
72,2599,,,,,33.124977111816406,,
72,2604,,,,,29.350189208984375,,
72,2609,,,,,27.58463478088379,,
72,2614,,,,,29.05716323852539,,
72,2619,,,,,26.75385284423828,,
72,2624,,,,,29.11978530883789,,
72,2627,,,,,,271960640.0,16491.169921875
72,2627,,,1585.6065673828125,28.898292541503906,,,
73,2629,,,,,29.848560333251953,,
73,2634,,,,,34.158660888671875,,
73,2639,,,,,33.63478469848633,,
73,2644,,,,,29.261940002441406,,
73,2649,,,,,29.291940689086914,,
73,2654,,,,,27.98995590209961,,
73,2659,,,,,29.777576446533203,,
73,2663,,,,,,203861680.0,14277.9208984375
73,2663,,,1627.555908203125,28.779741287231445,,,
74,2664,,,,,33.57841873168945,,
74,2669,,,,,29.238075256347656,,
74,2674,,,,,29.832347869873047,,
74,2679,,,,,25.940555572509766,,
74,2684,,,,,28.79195213317871,,
74,2689,,,,,29.608654022216797,,
74,2694,,,,,30.049861907958984,,
74,2699,,,,,30.924530029296875,,
74,2699,,,,,,472288896.0,21732.001953125
74,2699,,,1634.0469970703125,28.845504760742188,,,
75,2704,,,,,30.022411346435547,,
75,2709,,,,,25.575401306152344,,
75,2714,,,,,29.475929260253906,,
75,2719,,,,,28.049365997314453,,
75,2724,,,,,35.94358825683594,,
75,2729,,,,,28.9478759765625,,
75,2734,,,,,26.791767120361328,,
75,2735,,,,,,250613056.0,15830.70703125
75,2735,,,1605.369873046875,28.43662452697754,,,
