epoch,step,test_loss,test_mae,train_loss,train_mae_epoch,train_mae_step,valid_loss,valid_mae
37,1349,,,,,28.187467575073242,,
37,1354,,,,,31.556777954101562,,
37,1359,,,,,31.430747985839844,,
37,1364,,,,,28.97786521911621,,
37,1367,,,,,,797966400.0,28248.001953125
37,1367,,,1703.2149658203125,29.64824676513672,,,
38,1369,,,,,33.81642150878906,,
38,1374,,,,,27.751848220825195,,
38,1379,,,,,30.347375869750977,,
38,1384,,,,,30.186878204345703,,
38,1389,,,,,30.27352523803711,,
38,1394,,,,,30.200258255004883,,
38,1399,,,,,32.21817398071289,,
38,1403,,,,,,384609344.0,19611.29296875
38,1403,,,1703.4810791015625,29.76557731628418,,,
39,1404,,,,,27.852458953857422,,
39,1409,,,,,25.454635620117188,,
39,1414,,,,,34.322566986083984,,
39,1419,,,,,26.98781394958496,,
39,1424,,,,,27.71550941467285,,
39,1429,,,,,30.956953048706055,,
39,1434,,,,,33.26203918457031,,
39,1439,,,,,34.931907653808594,,
39,1439,,,,,,363416864.0,19063.396484375
39,1439,,,1714.114501953125,29.842979431152344,,,
40,1444,,,,,23.818111419677734,,
40,1449,,,,,29.4110164642334,,
40,1454,,,,,34.65718078613281,,
40,1459,,,,,29.81053352355957,,
40,1464,,,,,34.925941467285156,,
40,1469,,,,,28.53975486755371,,
40,1474,,,,,26.53500747680664,,
40,1475,,,,,,658387968.0,25658.990234375
40,1475,,,1734.07275390625,29.758625030517578,,,
41,1479,,,,,41.083343505859375,,
41,1484,,,,,27.240339279174805,,
41,1489,,,,,29.690170288085938,,
41,1494,,,,,25.702392578125,,
41,1499,,,,,39.28425598144531,,
41,1504,,,,,34.08378219604492,,
41,1509,,,,,27.721534729003906,,
41,1511,,,,,,270853760.0,16457.501953125
41,1511,,,1772.7640380859375,30.37155532836914,,,
42,1514,,,,,31.406503677368164,,
42,1519,,,,,30.44097137451172,,
42,1524,,,,,27.601055145263672,,
42,1529,,,,,34.99290466308594,,
42,1534,,,,,33.48674011230469,,
42,1539,,,,,23.796794891357422,,
42,1544,,,,,29.502225875854492,,
42,1547,,,,,,395636384.0,19890.544921875
42,1547,,,1725.6622314453125,29.715993881225586,,,
43,1549,,,,,31.666492462158203,,
43,1554,,,,,29.461082458496094,,
43,1559,,,,,29.125516891479492,,
43,1564,,,,,34.56682586669922,,
43,1569,,,,,29.002880096435547,,
43,1574,,,,,30.42906951904297,,
43,1579,,,,,35.866615295410156,,
43,1583,,,,,,622304192.0,24945.951171875
43,1583,,,1684.24609375,29.457611083984375,,,
44,1584,,,,,25.45745849609375,,
44,1589,,,,,28.446210861206055,,
44,1594,,,,,28.693281173706055,,
44,1599,,,,,25.918621063232422,,
44,1604,,,,,28.584033966064453,,
44,1609,,,,,31.223159790039062,,
44,1614,,,,,29.62217903137207,,
44,1619,,,,,44.424766540527344,,
44,1619,,,,,,551019328.0,23473.59375
44,1619,,,1649.806884765625,29.175485610961914,,,
45,1624,,,,,29.200366973876953,,
45,1629,,,,,29.124649047851562,,
45,1634,,,,,28.11630630493164,,
45,1639,,,,,32.73503875732422,,
45,1644,,,,,34.9963264465332,,
45,1649,,,,,29.325857162475586,,
45,1654,,,,,31.861848831176758,,
45,1655,,,,,,293938144.0,17144.53515625
45,1655,,,1709.168701171875,29.640201568603516,,,
46,1659,,,,,31.252376556396484,,
46,1664,,,,,26.269420623779297,,
46,1669,,,,,32.346580505371094,,
46,1674,,,,,29.63016128540039,,
46,1679,,,,,28.711111068725586,,
46,1684,,,,,23.508811950683594,,
46,1689,,,,,31.24919319152832,,
46,1691,,,,,,358394336.0,18931.173828125
46,1691,,,1754.666015625,29.638797760009766,,,
47,1694,,,,,30.078163146972656,,
47,1699,,,,,23.590679168701172,,
47,1704,,,,,31.21394920349121,,
47,1709,,,,,29.155305862426758,,
47,1714,,,,,32.46049499511719,,
47,1719,,,,,32.09967803955078,,
47,1724,,,,,29.32497787475586,,
47,1727,,,,,,382439264.0,19555.671875
47,1727,,,1658.621337890625,29.161392211914062,,,
48,1729,,,,,26.986753463745117,,
48,1734,,,,,31.183130264282227,,
48,1739,,,,,25.30722427368164,,
48,1744,,,,,30.960567474365234,,
48,1749,,,,,25.627473831176758,,
48,1754,,,,,31.521244049072266,,
48,1759,,,,,30.384613037109375,,
48,1763,,,,,,793532416.0,28169.603515625
48,1763,,,1736.5615234375,29.71916389465332,,,
49,1764,,,,,31.82938003540039,,
49,1769,,,,,34.66210174560547,,
49,1774,,,,,25.382789611816406,,
49,1779,,,,,30.50607681274414,,
49,1784,,,,,29.363956451416016,,
49,1789,,,,,30.388948440551758,,
49,1794,,,,,29.540016174316406,,
49,1799,,,,,25.00197982788086,,
49,1799,,,,,,260807456.0,16149.3876953125
49,1799,,,1753.6815185546875,30.01217269897461,,,
50,1804,,,,,35.75991439819336,,
50,1809,,,,,27.841976165771484,,
50,1814,,,,,35.83486557006836,,
50,1819,,,,,22.563003540039062,,
50,1824,,,,,33.078128814697266,,
50,1829,,,,,28.2130069732666,,
50,1834,,,,,30.45126724243164,,
50,1835,,,,,,366243264.0,19137.376953125
50,1835,,,1683.3896484375,29.326173782348633,,,
51,1839,,,,,27.820343017578125,,
51,1844,,,,,24.400936126708984,,
51,1849,,,,,30.258445739746094,,
51,1854,,,,,26.851806640625,,
51,1859,,,,,32.48625564575195,,
51,1864,,,,,33.3316535949707,,
51,1869,,,,,30.531970977783203,,
51,1871,,,,,,280555360.0,16749.66796875
51,1871,,,1626.5810546875,28.952800750732422,,,
52,1874,,,,,34.032779693603516,,
52,1879,,,,,25.287799835205078,,
52,1884,,,,,28.650529861450195,,
52,1889,,,,,30.867189407348633,,
52,1894,,,,,29.389001846313477,,
52,1899,,,,,28.1695613861084,,
52,1904,,,,,31.8187255859375,,
52,1907,,,,,,116183960.0,10778.744140625
52,1907,,,1684.7568359375,29.288597106933594,,,
53,1909,,,,,31.15599822998047,,
53,1914,,,,,27.61664390563965,,
53,1919,,,,,28.734315872192383,,
53,1924,,,,,31.881206512451172,,
53,1929,,,,,28.36409568786621,,
53,1934,,,,,33.55642318725586,,
53,1939,,,,,23.237586975097656,,
53,1943,,,,,,291965792.0,17086.8203125
53,1943,,,1726.401611328125,29.657197952270508,,,
54,1944,,,,,26.340166091918945,,
54,1949,,,,,29.379409790039062,,
54,1954,,,,,30.13579559326172,,
54,1959,,,,,35.335235595703125,,
54,1964,,,,,27.747161865234375,,
54,1969,,,,,22.94512176513672,,
54,1974,,,,,29.39407730102539,,
54,1979,,,,,23.87500762939453,,
54,1979,,,,,,555704640.0,23573.21875
54,1979,,,1692.2587890625,29.328344345092773,,,
55,1984,,,,,32.03524398803711,,
55,1989,,,,,34.481285095214844,,
55,1994,,,,,28.564786911010742,,
55,1999,,,,,26.123851776123047,,
55,2004,,,,,30.54594612121582,,
55,2009,,,,,30.77417755126953,,
55,2014,,,,,29.786964416503906,,
55,2015,,,,,,361579840.0,19015.1875
55,2015,,,1739.786865234375,29.815750122070312,,,
56,2019,,,,,21.25188446044922,,
56,2024,,,,,31.208616256713867,,
56,2029,,,,,35.437217712402344,,
56,2034,,,,,29.02490997314453,,
56,2039,,,,,25.844440460205078,,
56,2044,,,,,26.818635940551758,,
56,2049,,,,,28.246707916259766,,
56,2051,,,,,,353256960.0,18795.056640625
56,2051,,,1709.9642333984375,29.216569900512695,,,
57,2054,,,,,27.04602813720703,,
57,2059,,,,,30.399818420410156,,
57,2064,,,,,24.155866622924805,,
57,2069,,,,,27.643617630004883,,
57,2074,,,,,26.401731491088867,,
57,2079,,,,,29.585824966430664,,
57,2084,,,,,24.426239013671875,,
57,2087,,,,,,463961792.0,21539.720703125
57,2087,,,1663.1229248046875,29.24460792541504,,,
58,2089,,,,,31.809608459472656,,
58,2094,,,,,25.02322769165039,,
58,2099,,,,,36.42985916137695,,
58,2104,,,,,27.096115112304688,,
58,2109,,,,,29.075334548950195,,
58,2114,,,,,28.53240203857422,,
58,2119,,,,,25.85210418701172,,
58,2123,,,,,,310087520.0,17609.185546875
58,2123,,,1661.5216064453125,29.15496826171875,,,
59,2124,,,,,24.70688247680664,,
59,2129,,,,,26.862457275390625,,
59,2134,,,,,35.98948287963867,,
59,2139,,,,,30.995285034179688,,
59,2144,,,,,33.705360412597656,,
59,2149,,,,,31.00031280517578,,
59,2154,,,,,27.57915496826172,,
59,2159,,,,,14.782831192016602,,
59,2159,,,,,,338735872.0,18404.640625
59,2159,,,1661.21044921875,28.99352264404297,,,
60,2164,,,,,28.26513671875,,
60,2169,,,,,27.37394142150879,,
60,2174,,,,,31.989986419677734,,
60,2179,,,,,30.304458618164062,,
60,2184,,,,,23.502845764160156,,
60,2189,,,,,31.374279022216797,,
60,2194,,,,,28.246191024780273,,
60,2195,,,,,,507378144.0,22524.8046875
60,2195,,,1696.17138671875,29.34880828857422,,,
61,2199,,,,,31.63702392578125,,
61,2204,,,,,26.085329055786133,,
61,2209,,,,,34.3681526184082,,
61,2214,,,,,27.66935157775879,,
61,2219,,,,,27.329971313476562,,
61,2224,,,,,25.377338409423828,,
61,2229,,,,,30.6547908782959,,
61,2231,,,,,,244957728.0,15650.9228515625
61,2231,,,1690.0869140625,29.714374542236328,,,
62,2234,,,,,33.14604949951172,,
62,2239,,,,,35.03907775878906,,
62,2244,,,,,31.107635498046875,,
62,2249,,,,,30.63187026977539,,
62,2254,,,,,28.818187713623047,,
62,2259,,,,,30.843564987182617,,
62,2264,,,,,25.858535766601562,,
62,2267,,,,,,270019232.0,16432.130859375
62,2267,,,1699.4930419921875,29.471176147460938,,,
63,2269,,,,,27.90005874633789,,
63,2274,,,,,28.91897964477539,,
63,2279,,,,,23.610977172851562,,
63,2284,,,,,29.636842727661133,,
63,2289,,,,,27.82080078125,,
63,2294,,,,,26.270187377929688,,
63,2299,,,,,30.582731246948242,,
63,2303,,,,,,563926272.0,23746.986328125
63,2303,,,1672.598388671875,29.17243003845215,,,
64,2304,,,,,29.6251220703125,,
64,2309,,,,,40.35407257080078,,
64,2314,,,,,27.327001571655273,,
64,2319,,,,,27.134214401245117,,
64,2324,,,,,28.884563446044922,,
64,2329,,,,,29.98002052307129,,
64,2334,,,,,25.134326934814453,,
64,2339,,,,,32.98727035522461,,
64,2339,,,,,,400037760.0,20000.830078125
64,2339,,,1632.9002685546875,28.73910140991211,,,
65,2344,,,,,29.912567138671875,,
65,2349,,,,,26.341646194458008,,
65,2354,,,,,22.390134811401367,,
65,2359,,,,,25.051410675048828,,
65,2364,,,,,31.67566680908203,,
65,2369,,,,,30.56167221069336,,
65,2374,,,,,22.93659782409668,,
65,2375,,,,,,311863264.0,17659.447265625
65,2375,,,1680.673583984375,29.146888732910156,,,
66,2379,,,,,33.15850067138672,,
66,2384,,,,,27.87023162841797,,
66,2389,,,,,37.81135940551758,,
66,2394,,,,,26.45554542541504,,
66,2399,,,,,24.140079498291016,,
66,2404,,,,,28.512271881103516,,
66,2409,,,,,26.792566299438477,,
66,2411,,,,,,161982080.0,12726.9755859375
66,2411,,,1643.81494140625,29.03590965270996,,,
67,2414,,,,,30.561777114868164,,
67,2419,,,,,31.894912719726562,,
67,2424,,,,,30.53305435180664,,
67,2429,,,,,27.356887817382812,,
67,2434,,,,,28.95537757873535,,
67,2439,,,,,29.41708755493164,,
67,2444,,,,,30.16233253479004,,
67,2447,,,,,,144369552.0,12015.2421875
67,2447,,,1591.210693359375,28.4902286529541,,,
68,2449,,,,,28.493844985961914,,
68,2454,,,,,28.023983001708984,,
68,2459,,,,,27.43065071105957,,
68,2464,,,,,25.082252502441406,,
68,2469,,,,,34.406612396240234,,
68,2474,,,,,30.307586669921875,,
68,2479,,,,,32.05325698852539,,
68,2483,,,,,,229421744.0,15146.5322265625
68,2483,,,1602.456298828125,28.631092071533203,,,
69,2484,,,,,24.370986938476562,,
69,2489,,,,,28.821523666381836,,
69,2494,,,,,28.065444946289062,,
69,2499,,,,,29.169254302978516,,
69,2504,,,,,30.158185958862305,,
69,2509,,,,,31.40914535522461,,
69,2514,,,,,27.646305084228516,,
69,2519,,,,,23.63954734802246,,
69,2519,,,,,,259613728.0,16112.3330078125
69,2519,,,1705.9837646484375,29.47728157043457,,,
70,2524,,,,,25.023460388183594,,
70,2529,,,,,23.526309967041016,,
70,2534,,,,,32.20394515991211,,
70,2539,,,,,29.971435546875,,
70,2544,,,,,24.130369186401367,,
70,2549,,,,,32.79524230957031,,
70,2554,,,,,35.85710144042969,,
70,2555,,,,,,291950048.0,17086.296875
70,2555,,,1648.756103515625,28.977561950683594,,,
71,2559,,,,,33.636497497558594,,
71,2564,,,,,27.26227378845215,,
71,2569,,,,,29.204418182373047,,
71,2574,,,,,24.38170623779297,,
71,2579,,,,,24.52163314819336,,
71,2584,,,,,34.83021545410156,,
71,2589,,,,,24.039470672607422,,
71,2591,,,,,,278681024.0,16693.50390625
71,2591,,,1647.37158203125,29.193822860717773,,,
72,2594,,,,,32.04703140258789,,
72,2599,,,,,28.067176818847656,,
72,2604,,,,,28.43423843383789,,
72,2609,,,,,22.79924964904785,,
72,2614,,,,,28.358699798583984,,
72,2619,,,,,25.994644165039062,,
72,2624,,,,,29.638771057128906,,
72,2627,,,,,,247351632.0,15726.9599609375
72,2627,,,1626.2977294921875,28.977636337280273,,,
73,2629,,,,,30.299911499023438,,
73,2634,,,,,29.546138763427734,,
73,2639,,,,,26.250070571899414,,
73,2644,,,,,27.976526260375977,,
73,2649,,,,,29.876935958862305,,
73,2654,,,,,33.52366638183594,,
73,2659,,,,,29.020605087280273,,
73,2663,,,,,,199298944.0,14116.876953125
73,2663,,,1662.6331787109375,29.27412223815918,,,
74,2664,,,,,27.778575897216797,,
74,2669,,,,,27.861679077148438,,
74,2674,,,,,27.77726173400879,,
74,2679,,,,,29.59959602355957,,
74,2684,,,,,23.554824829101562,,
74,2689,,,,,33.42982864379883,,
74,2694,,,,,30.33668327331543,,
74,2699,,,,,31.600997924804688,,
74,2699,,,,,,424531328.0,20603.94140625
74,2699,,,1683.9249267578125,28.883590698242188,,,
75,2704,,,,,28.225194931030273,,
75,2709,,,,,31.482027053833008,,
75,2714,,,,,24.161785125732422,,
75,2719,,,,,25.595111846923828,,
75,2724,,,,,30.09854507446289,,
75,2729,,,,,28.142580032348633,,
75,2734,,,,,34.04118728637695,,
75,2735,,,,,,190097520.0,13787.369140625
75,2735,,,1626.3948974609375,28.534902572631836,,,
